pair_id_clean	pubid	EBI_GOA_nonIntAct
P30411_P30556	10993080	1
P30556_P32121	15611106	1
P01019_P30556	1378723	1
O00499_P30622	19004523	1
O95433_P30793	16696853	1
P30793_P30793	16696853	1
P30874_Q9Y566	10551867	1
P06881_P30988	14722252	1
P01258_P30988	8078488	1
P31146_P35579	23100250	1
P14598_P31146	11094157	1
P31268_P40425	18973687	1
O14744_P31269	22269951	1
P09234_P31483	12486009	1
O15127_P31645	16870614	1
O43294_P31645	12177201	1
P31645_P37840	16882008	1
P08670_P31645	19270731	1
O15354_P31689	12150907	1
O60260_P31689	12150907	1
P0DMV8_P31689	21231916	1
P0DMV9_P31689	21231916	1
P31749_Q9Y4K3	19713527	1
P10276_P31749	16417524	1
O60858_P31749	21333377	1
P12931_P31749	19262695	1
O95999_P31749	16280327	1
P31751_Q9Y4K3	19713527	1
P31751_Q9UKG1	10490823	1
P31751_Q9UKG1	17030088	1
P13639_P31751	23823123	1
O60260_P31930	19725078	1
P31939_P31939	14966129	1
P31939_P31939	14756553	1
P31941_Q9UKV8	22915799	1
P31946_Q9UQC2	19172738	1
P31946_Q9UQL6	10869435	1
P31946_Q9UBF8	23572552	1
P06493_P31947	11574543	1
P31947_Q9UQC2	19172738	1
P31947_Q9UBF8	23572552	1
P04271_P31949	10913138	1
P13688_P31997	11994468	1
O14556_P32121	16820410	1
O15111_P32121	15125834	1
P32121_Q9Y4K3	16378096	1
P01189_P32245	19743876	1
O60291_P32245	19737927	1
O43889_P32246	15001559	1
P10147_P32246	10660125	1
P13501_P32246	10660125	1
P13501_P32246	10734056	1
P10147_P32246	15764707	1
P10147_P32246	7545673	1
P13236_P32246	7545673	1
P13501_P32246	7545673	1
P10147_P32246	8699119	1
P13501_P32246	8699119	1
P32455_Q9UJZ1	24337748	1
P32455_P41252	24337748	1
P13796_P32455	24337748	1
P07900_P32455	24337748	1
P07814_P32455	24337748	1
P06733_P32455	24337748	1
O00186_P32856	12773094	1
P15311_P32942	12082081	1
P33151_P35222	18287330	1
P33151_Q9UBN4	19996314	1
O00522_P33151	20332120	1
P33240_Q9P2I0	18688255	1
P33240_Q9UKF6	18688255	1
P10747_P33681	9784967	1
P33763_P33763	19536568	1
P33897_P40855	11883941	1
P33897_P40855	10777694	1
O14975_P33897	16781659	1
P12270_P33981	19273613	1
P33991_Q9ULZ3	24407287	1
O75179_P33992	19150984	1
O75179_P33993	19150984	1
P09884_P33993	10518787	1
O75943_P33993	15538388	1
O00560_P34741	22660413	1
O00560_P34741	18256285	1
O14640_P34925	15454084	1
O60260_P34931	24270810	1
P04637_P34947	20124405	1
P01023_P35030	6698368	1
P00995_P35030	14507909	1
P35221_P35222	7650039	1
P14923_P35221	7650039	1
P35221_P35222	7890674	1
P14923_P35221	7890674	1
O15169_P35222	9601641	1
P35222_Q9UJU2	20123964	1
P35222_Q9UJU2	18936100	1
P35222_Q9UJU2	20360943	1
P35222_Q9Y3M2	16424001	1
P35222_Q9UBN4	19996314	1
P35222_Q9UI47	11590244	1
O43524_P35222	15905404	1
P12830_P35222	19038973	1
O60907_P35222	18193033	1
P03372_P35222	15304487	1
P35222_Q9UJU2	10825188	1
P35222_Q9UBN7	18356165	1
O14745_P35222	17242191	1
P10275_P35222	12799378	1
P35222_Q9UQB3	25807484	1
O15105_P35222	18593713	1
P35222_Q9UI47	23136403	1
P35232_Q9UJZ1	21746876	1
P06400_P35232	16964284	1
O60259_P35237	17761692	1
O14964_P35240	10861283	1
O14745_P35240	17242191	1
P35240_Q9Y4B6	20178741	1
O95398_P35241	21047789	1
P35249_P40937	9488738	1
P35249_P40938	9488738	1
O94763_P35269	12737519	1
P35269_Q9Y5B0	9765293	1
P15172_P35398	9862959	1
O75376_P35398	9328355	1
O75781_P35462	16386234	1
O60656_P35503	20610558	1
P35503_P35503	20610558	1
O00257_P35520	17087506	1
O75925_P35520	17087506	1
P35520_Q9Y6X2	17087506	1
P13010_P35548	12145306	1
P12956_P35548	12145306	1
P15502_P35555	15790312	1
P35555_Q9UBX5	15790312	1
P05106_P35555	12807887	1
P05556_P35555	12807887	1
P06756_P35555	12807887	1
P08648_P35555	12807887	1
P05556_P35555	17158881	1
P06756_P35555	17158881	1
P08648_P35555	17158881	1
B7ZLY3_P35555	12429738	1
P05106_P35555	15062093	1
O95393_P35555	18339631	1
P12643_P35555	18339631	1
P12644_P35555	18339631	1
B7ZLY3_P35556	12429738	1
O95393_P35556	18339631	1
P12643_P35556	18339631	1
P12644_P35556	18339631	1
O60260_P35557	24187134	1
P06213_P35568	7493946	1
P06213_P35568	7537849	1
O14983_P35568	9295312	1
P06213_P35568	7559478	1
P08069_P35568	7541045	1
P05106_P35579	10822899	1
O00255_P35579	14508515	1
P12821_P35579	16186248	1
P06396_P35579	23325791	1
P35609_Q9Y3A2	12559088	1
O75112_P35609	10427098	1
P35609_Q9Y561	12809483	1
P35611_P35611	7642559	1
P35611_P35612	7642559	1
P35612_P35612	7642559	1
O75494_P35637	9774382	1
P35638_Q9UBN7	17872950	1
P35638_Q9UQL6	17872950	1
O43524_P35638	22761832	1
P35670_Q9UJW0	16554302	1
P35670_P35754	16884690	1
P35680_P35680	1677179	1
O14640_P35813	10644691	1
O14641_P35813	10644691	1
O15169_P35813	10644691	1
O14920_P35813	18930133	1
O00327_P35869	9079689	1
P05787_P35900	16608857	1
O43915_P35916	9435229	1
P15692_P35968	20660291	1
O75460_P35968	23529610	1
P15692_P35968	1417831	1
P05106_P35968	10022831	1
P15692_P35968	10022831	1
P35968_Q9H2J4	23792958	1
P36404_Q9Y2Y0	11847227	1
P36404_Q9Y2Y0	18234692	1
P36404_Q9Y2Y0	19368893	1
O75695_P36405	11847227	1
P36405_Q9Y2Y0	11847227	1
A6NIH7_P36405	22085962	1
P09972_P36543	11399750	1
P05067_P36544	10681545	1
O94763_P36873	17936702	1
P36873_Q6ZSY5	21668450	1
P12643_P36894	18184661	1
P36894_Q30201	24904118	1
P08476_P36896	7890768	1
O15105_P36896	16720724	1
O14793_P36896	14517293	1
P36896_P36896	11389842	1
O60749_P36896	11279102	1
P13385_P36896	12919325	1
P10600_P36897	18243111	1
P36897_Q9Y4E8	22344298	1
P36897_P37023	14580334	1
O60749_P36897	11278302	1
O95219_P36897	11278302	1
P36897_Q13596	11278302	1
P36897_Q9UNH7	11278302	1
P01137_P36897	1326540	1
O14793_P36897	14517293	1
O43318_P36897	18758450	1
P36897_Q9Y4K3	18758450	1
P36897_P37173	1333888	1
P36897_P37173	8622651	1
O15105_P36897	11278251	1
O00560_P36897	25893292	1
O94972_P36941	11279055	1
O43557_P36941	12393901	1
O14896_P36952	16049006	1
P37023_P37173	8242742	1
O95393_P37023	17068149	1
P37023_Q9UK05	17068149	1
P10600_P37173	11157754	1
P01137_P37173	11157754	1
P10600_P37173	18243111	1
P01137_P37173	1326540	1
P01137_P37173	1333888	1
P10600_P37173	1333888	1
O60749_P37173	11279102	1
O95219_P37173	11279102	1
P37173_Q9UNH7	11279102	1
P01137_P37173	7852346	1
P10600_P37173	7852346	1
O95405_P37173	9865696	1
P37198_Q9Y4K3	11244088	1
P10636_P37198	15953362	1
P37198_P40121	18266911	1
P10828_P37198	15625236	1
P06748_P37198	16648475	1
O43707_P37231	22351778	1
O60869_P37231	12040021	1
P37231_P42224	26504087	1
P01185_P37288	18402937	1
P37840_Q9Y6H5	11956199	1
P37840_P41235	19549071	1
P37840_Q9P2Y4	19549071	1
P37840_Q9Y5A6	19549071	1
O94811_P37840	15590652	1
P07101_P37840	11943812	1
P38398_Q99728	8944023	1
P11388_P38398	15965487	1
P38398_Q9UHK0	15107825	1
P38398_Q6UWZ7	19261749	1
P38398_Q99728	10026184	1
O60260_P38646	21753002	1
O60260_P38646	19725078	1
P38935_Q9ULW3	19299493	1
P38935_Q9Y230	19299493	1
P38935_Q9Y265	19299493	1
O60285_P38936	25329316	1
P11309_P39019	16266891	1
P09038_P39019	11716516	1
P12004_P39748	9305916	1
P40189_Q9ULZ3	24407287	1
P13725_P40189	8999038	1
P15018_P40189	8999038	1
P05231_P40189	12829785	1
P08887_P40189	12829785	1
O15379_P40337	11641274	1
P07550_P40337	19584355	1
A6NIX2_P40337	22286099	1
P40337_Q9UGP4	22286099	1
P14653_P40424	10052460	1
P40692_Q9UQ84	11427529	1
P40692_Q9UQ84	2414623	1
P40692_Q9UQ84	11429708	1
P40692_Q9UQ84	14676842	1
P40692_Q9Y2M0	20603073	1
P40763_Q9Y2H2	25476455	1
O15392_P40763	20826784	1
P40763_Q9Y2Y0	18234692	1
P08069_P40763	15998644	1
P40855_Q9Y5Y5	15713480	1
P40855_Q9UBJ2	11883941	1
P40855_Q9Y5Y5	14709540	1
P40855_Q9Y6I8	14709540	1
O96011_P40855	18782765	1
P40855_Q9Y3D6	18782765	1
O00623_P40855	10704444	1
O43808_P40855	10704444	1
O75381_P40855	10704444	1
O96011_P40855	10704444	1
P40855_Q9UBJ2	10704444	1
O75381_P40855	19197237	1
O75381_P40855	21525035	1
P40855_Q9UBJ2	10777694	1
O43808_P40855	11402059	1
O43303_P41002	20596027	1
P41161_Q9UJ78	17126306	1
O43303_P41208	16760425	1
P41212_Q9Y468	12588862	1
P10275_P41223	25091737	1
O75151_P41235	21532585	1
P41743_Q9ULE0	24682284	1
O75689_P41743	12893243	1
P04406_P41743	11724794	1
P01189_P41968	19743876	1
P10747_P42081	9784967	1
O94763_Q9UHV9	17936702	1
O94763_Q9ULZ2	17936702	1
O94763_P13984	12737519	1
O94763_Q9UBK9	21730289	1
O94763_Q9Y4R8	20864032	1
O94777_Q9P2X0	10835346	1
O14775_O94810	12606627	1
O94813_O95631	10102268	1
O94813_Q9Y6N7	15207848	1
O94813_Q9Y6N7	17848514	1
O94817_O95352	11096062	1
O94826_P07900	12526792	1
O94874_Q9Y3C8	20018847	1
O75477_O94905	19240031	1
O94906_O95400	15840814	1
O75581_O94907	11448771	1
O75197_O94907	11433302	1
O75581_O94907	11433302	1
O75581_O94907	20093360	1
O60664_O94955	19490898	1
O94972_Q9Y4K3	11279055	1
O94972_P08138	11279055	1
O00463_O94972	11279055	1
O75340_O94979	16957052	1
O75340_O94979	17196169	1
O75340_O94979	18256029	1
O75340_O94979	17214967	1
O00213_O94985	17332754	1
O00213_O94985	12972431	1
O00444_O94986	21059844	1
O00444_O94986	20852615	1
O60563_O94992	12832472	1
O94992_P04150	15941832	1
O60563_O94992	19883659	1
O60583_O94992	19883659	1
O95071_P06401	12011095	1
O95140_Q9UJZ1	17121834	1
O76068_O95153	9915832	1
O60238_O95166	20200478	1
O95166_O95210	20810658	1
O75385_O95166	11146101	1
O95166_O95352	11096062	1
O75323_O95166	25126726	1
O95166_Q9ULG6	25126726	1
O95166_Q9Y4P1	25126726	1
O15553_O95166	25127057	1
O95166_O95361	25127057	1
O95166_P0CI25	25127057	1
O95166_Q9Y577	25127057	1
O15553_O95166	26347139	1
O95202_Q9Y276	18628306	1
O95208_Q9UHD9	18199683	1
O95219_P36897	11279102	1
O95219_Q9UNH7	11279102	1
O43264_O95229	15485811	1
O43663_O95235	16431929	1
O43663_O95239	16431929	1
A8MVW5_O95271	22864114	1
O15169_O95271	21478859	1
O15234_O95271	21478859	1
O95271_Q9Y2T1	21478859	1
O75367_O95271	26373281	1
O15169_O95271	19759537	1
O95271_Q9Y2T1	19759537	1
O95278_Q9UMS0	12915448	1
O95278_Q9UQK1	18070875	1
O95292_O95292	16227268	1
O95292_O95292	9920726	1
O95292_O95292	17540579	1
O95292_P04406	17540579	1
O14656_O95295	18167355	1
O95295_Q9Y561	12809483	1
O14656_O95295	21102408	1
O60885_O95347	23728299	1
O95361_P01584	16575408	1
O15273_O95393	17921333	1
O95396_Q9Y697	18650437	1
O95405_Q9Y561	12809483	1
O60260_O95429	24270810	1
O14818_O95456	16251969	1
O95477_P02647	16443932	1
O75955_O95477	15469992	1
O95477_P02647	12084722	1
O95477_P02647	11162594	1
O95477_P02652	11162594	1
O95573_P07947	20605918	1
O95573_P07948	20605918	1
O95613_Q9UPN4	22797915	1
O15078_O95613	22797915	1
O75410_O95619	11903063	1
O75304_O95619	10913114	1
O95630_Q9Y3E7	18395747	1
O60469_O95631	19196994	1
O95633_P02751	16336961	1
O43184_O95633	15574124	1
O95633_P08476	12697670	1
O95633_P09529	12697670	1
O95684_P00519	17888034	1
O95704_P05067	10081969	1
O76064_O95714	22508508	1
O76064_O95714	20023648	1
O95716_Q9Y4I1	24006491	1
O95747_Q9UP95	24393035	1
O95750_Q9UEF7	18829467	1
O95786_Q9UHD2	16281057	1
O95786_P12931	19419966	1
O14879_O95786	21813773	1
O75179_O95786	22328336	1
O75190_O95817	22366786	1
O95819_P10114	14966141	1
O75821_O95831	17094969	1
O95831_Q9Y255	21364629	1
O60285_O95835	19927127	1
A6NIX2_O95835	20303269	1
O95835_Q9UGP4	20303269	1
O14672_O95858	23091066	1
O95863_Q9Y297	15448698	1
O95863_Q9Y4K0	16096638	1
O95863_Q9UGP4	18331720	1
O95897_P11831	25298399	1
O95925_P04279	15590901	1
O95925_P04279	19889947	1
O95925_P02788	17567961	1
O95925_P10909	17567961	1
O75077_O95970	20463223	1
O95994_P11021	23220234	1
O95994_P00533	25666625	1
O95996_Q9UPY8	10644998	1
O95999_Q9UDY8	14695475	1
O95999_Q9UQM7	17052756	1
O95999_O95999	15125833	1
O95999_Q9UDY8	18223652	1
O96011_P40855	14709540	1
O96011_Q9Y3D6	20826455	1
O96011_Q9Y3D6	17408615	1
O76064_O96017	22266820	1
O96018_P05067	10049767	1
P00167_P05177	15680923	1
P00167_P05181	15680923	1
P00167_P08684	15680923	1
P00167_P11509	15680923	1
P00367_Q9Y6E7	16959573	1
O14618_P00441	9726962	1
P00441_P10415	16790527	1
P00450_P10909	19996109	1
P00451_P04275	7756647	1
P00492_P00492	8044844	1
P00519_P07203	12893824	1
O75122_P00519	24520051	1
P00533_P04626	10572067	1
P00533_Q9Y2I7	17909029	1
P00533_Q9UQC2	19172738	1
P00533_P12004	17115032	1
O14944_P00533	9419975	1
P00533_Q15303	8617750	1
O43639_P00533	10026169	1
P00533_Q9UNH7	11279102	1
O75159_P00533	15590694	1
O15162_P00533	12009895	1
P00533_Q9UJM3	18046415	1
P00734_P07093	3279057	1
P00734_P07359	12855810	1
P00734_P05121	8626514	1
P00734_P05154	6323392	1
P00742_P05154	6323392	1
P00747_P08697	134998	1
P00747_P04196	19712047	1
P00747_P04196	15220341	1
P00747_P02749	16480936	1
P00747_P07996	6438154	1
P00747_P05452	9786936	1
P00747_P06576	10077593	1
P00748_P04196	21304106	1
P00749_P05154	10340997	1
P00749_P05154	14696115	1
P00749_Q9UBG0	7904248	1
P00749_P05154	3501295	1
P00750_P05121	2503541	1
P00750_P05154	10340997	1
P00750_P05121	8508955	1
O75787_P00797	12045255	1
P01009_P14625	15845869	1
P01009_P07478	16192646	1
P01011_Q9UKR3	14687906	1
P01023_Q9UKR3	14687906	1
P01023_P10145	10880251	1
P01023_Q9UKP4	18485748	1
P01023_P04180	11435418	1
P01023_P04083	15226301	1
P01023_P07355	15226301	1
P01023_P08133	15226301	1
P01023_P09525	15226301	1
P01023_P12429	15226301	1
P01024_Q9P296	12540846	1
P01033_P14780	2251898	1
P01034_P09668	15127951	1
P01034_P07858	6203523	1
P01034_P09668	6203523	1
P01034_P05067	18026102	1
P01034_P07858	7890620	1
P01040_P09668	6203523	1
P01042_P04264	11290596	1
P01106_Q9Y4A5	9708738	1
P01106_Q9Y2X9	17314511	1
O43924_P01112	11980706	1
P01112_Q9Y4G8	10608844	1
P01112_Q9UKT9	10369681	1
O00329_P01112	22020336	1
P01112_Q9Y4G8	11598133	1
P01127_P09619	2536956	1
P01127_P04085	7073684	1
P01137_Q6YHK3	16754747	1
P01137_Q6EMK4	15247411	1
P01241_P10912	2825030	1
P01241_P10912	9360546	1
P01241_P10912	1549776	1
P01308_P14735	20082125	1
P01308_P06213	8452530	1
P01308_P08069	8452530	1
P01344_P06213	12138094	1
P01730_P06239	7486703	1
O15162_P01730	19333378	1
P01732_P10966	2493728	1
P01732_P06239	2470098	1
P02452_P08123	18375391	1
P02461_P04275	2839553	1
P02461_P04275	16912226	1
P02489_P07320	8943244	1
P02511_P02511	19646995	1
P02511_P07315	16303126	1
P02545_Q9UH99	19933576	1
O60238_P02545	10381623	1
P02545_Q9UHQ1	10514485	1
P02647_P04180	1587806	1
P02647_P02647	8049247	1
P02649_P10636	7972031	1
P02649_P10636	7566652	1
P02649_P02652	8245722	1
P02649_P02649	8245722	1
P02652_P04114	8245722	1
P02652_P05090	7918467	1
P02671_P05783	10954706	1
P02675_P10909	19996109	1
P02679_P05362	7822297	1
P02730_P02730	379653	1
P02730_P11171	16669616	1
O00602_P02741	21037097	1
P02749_P08519	9269765	1
P02751_P05556	11792823	1
P02751_P08519	2531657	1
P02751_P07711	22952693	1
P02760_P02760	11883904	1
P02768_P10909	19996109	1
P02786_Q30201	9465039	1
P02786_P02787	18353247	1
P02786_P02786	9546397	1
P02786_P02787	9546397	1
P02786_Q30201	9546397	1
P02786_Q30201	9990067	1
P02787_Q9UP52	18353247	1
P02790_Q9Y5Y0	20610401	1
P03372_P13056	12093804	1
P03372_P10276	20080953	1
O75528_P03372	20413580	1
P03372_P15531	17975005	1
O14497_P03372	17363140	1
P03372_Q9Y2J8	22853951	1
O43815_P03372	15569929	1
P03950_P13489	2742853	1
P03950_P13489	3470787	1
P03951_P05154	2844223	1
P03952_P05154	2844223	1
O15162_P03973	19333378	1
P04004_P05106	8837777	1
P04049_Q9UQ13	25137548	1
P04080_P09668	6203523	1
O15320_P04114	27138255	1
P04150_Q9Y3R0	17635946	1
O15516_P04150	21980503	1
P04150_Q9Y3R0	15769988	1
P04196_P07996	11134179	1
P04196_Q9Y251	20561914	1
P04233_P14174	17045821	1
P04233_P14174	12782713	1
P04233_P05067	19849849	1
P04234_P07766	9485181	1
P04264_P11226	11549596	1
P04271_P04271	9519411	1
P04271_P04271	10913138	1
P04271_P06703	10913138	1
P04271_P10636	3111527	1
P04275_P13612	9079671	1
P04275_P13224	11943773	1
P04275_P07359	7721887	1
P04279_P05154	8665956	1
O75131_P04626	20010870	1
O60285_P04637	21317932	1
P04637_P09429	9472015	1
P04637_Q9Y3T9	20959462	1
P04637_Q9Y3T9	20123734	1
P04637_Q9UER7	16845383	1
P04637_P10809	18086682	1
P04637_P53801	24506068	1
P04637_P10415	12667443	1
O60936_P04637	18087040	1
P04637_Q9Y3T9	16322561	1
O15151_P04637	10608892	1
P04637_P04637	14985081	1
O15164_P04637	19556538	1
P04637_P06748	12080348	1
O60341_P04637	17805299	1
P04637_P11388	10666337	1
P04637_Q00987	20173098	1
O43715_P04637	15735003	1
P04637_Q9UNL4	12750254	1
P04637_Q00987	15053879	1
P04839_P13498	12042318	1
P04839_P13498	3305576	1
P04921_P11171	16669616	1
P05019_P06213	8452530	1
P05019_P08069	8452530	1
P05023_P14415	10636900	1
P05023_P05026	10636900	1
P05023_P14415	11027149	1
P05023_P06239	15671290	1
P05026_P13637	10636900	1
O76024_P05026	17947299	1
P05062_P05062	10625657	1
P05067_Q9Y287	16027166	1
P05067_Q9Y287	19849849	1
O00213_P05067	18468999	1
P05106_P54851	16216233	1
P05106_P07237	21670307	1
P05107_Q15762	16831868	1
P05111_P08476	2575216	1
P05111_P09529	2575216	1
P05121_P08246	12114510	1
P05141_Q9Y6E7	17715127	1
O60260_P05141	19725078	1
P05154_P07288	8665956	1
P05154_P12259	2844223	1
P05154_P07288	1725227	1
P05154_P12259	9556620	1
P05154_P10323	7521127	1
P05154_P12259	6323392	1
O00187_P05155	10946292	1
P05198_Q9Y4P3	25393282	1
O43427_P05230	9806903	1
P05231_P08887	12829785	1
P05362_Q9UHI5	12716892	1
O00220_P05412	18165900	1
P05412_P15336	19861239	1
O76041_P05413	17987659	1
P05549_P10636	10987820	1
P05549_Q9UM54	11447109	1
O75369_P05556	10676904	1
O14713_P05556	15703214	1
O14713_P05556	11807099	1
O14713_P05556	9281591	1
O14817_P05556	9360996	1
O14713_P05556	12473654	1
P05556_Q9Y490	12473654	1
O60341_P05771	20228790	1
P05783_P05787	11684708	1
O75190_P05783	10954706	1
P05783_P05787	10954706	1
P05787_P08670	15846844	1
P05981_P07093	19911255	1
P06213_Q9UNH7	11279102	1
P06239_P08575	14625311	1
P06239_P37198	8650207	1
P06239_Q9Y3P8	10209036	1
P06239_P10747	15554700	1
P04216_P06239	7513706	1
P06239_P13688	18424730	1
O75674_P06241	16479011	1
P06241_P09619	16479011	1
P06241_Q9Y3P8	10209036	1
P06241_P10636	9763511	1
P06241_Q15762	16831868	1
P06400_Q9Y468	17540172	1
P06400_P09884	9395244	1
P06400_Q9UGP4	15542589	1
P06400_Q9Y6B2	11073990	1
P06400_P09429	19223331	1
O60583_P06400	12037672	1
O75150_P06400	10944455	1
P06400_Q9Y468	20870719	1
P06400_P06400	16360038	1
O75832_P06400	10613832	1
O15392_P06493	11069302	1
P06493_Q9UKT4	15148369	1
O14974_P06493	18477460	1
P06703_P06703	11937060	1
P06703_P07355	19724273	1
P06729_P09326	12356317	1
P06729_P08575	1970422	1
A6NIX2_P06730	20616046	1
P06730_Q9UGP4	20616046	1
O60516_P06730	16271312	1
P06731_P06731	10864933	1
O75952_P06733	21274509	1
P06733_P0DI81	11134351	1
P06744_Q9UKV5	24810856	1
O75116_P06748	17015463	1
P06748_Q9Y3A5	17475909	1
P06748_Q9Y2D1	22528486	1
P06748_Q9UKX7	16648475	1
P06756_Q9Y5C1	11877390	1
O60894_P06881	14722252	1
O60894_P06881	9620797	1
P07093_P07204	17379830	1
P07196_P07196	12432080	1
P07237_Q9UMX0	12095988	1
O43405_P07355	21886777	1
P07355_P13688	14522961	1
O14737_P07437	24375412	1
O60260_P07437	21753002	1
P07550_Q9Y2K6	19424180	1
P07550_P13945	15123695	1
O14745_P07550	9560162	1
P07602_P08F94	20709014	1
P07711_Q9UIV8	12809493	1
P07711_Q9UIV8	12504904	1
P07766_Q8TE68	17617578	1
P07766_P09693	9485181	1
P07766_P13688	18424730	1
O43639_P07766	12110186	1
O60687_P07858	18718938	1
P07900_Q9UHD1	19875381	1
P07900_Q9Y4R8	20864032	1
_P07910	18082603	1
P07948_P14317	23001182	1
O75807_P07948	11517336	1
O60711_P07948	17640867	1
O43852_P07996	18688696	1
P07996_P09486	3402455	1
P08047_P10636	10987820	1
P08047_Q9UQR1	12771217	1
O14508_P08069	9727029	1
O15524_P08069	9727029	1
P08237_P08237	6444721	1
P08246_P09919	12393522	1
P08246_P08697	6980881	1
P08294_Q9UBX5	15528465	1
P08476_P08476	2575216	1
P08476_P09529	2575216	1
P08476_P19883	12697670	1
A0PJX0_P08514	22779914	1
O75838_P08514	22779914	1
P08579_P09661	9716128	1
P08588_Q9Y4G8	12391161	1
P08621_P11142	25719862	1
O43809_P08621	14561889	1
O14656_P08670	18827015	1
O14656_P08670	16361107	1
P08670_Q9BX97	19420356	1
P08697_P08697	134998	1
P08697_Q9UKR3	14687906	1
P08709_P13726	3455766	1
P08727_P11532	16000376	1
O43665_P08754	18434541	1
P08887_P08887	12633863	1
P08913_P09936	19477270	1
P09012_P09012	10688667	1
P09234_P14678	8076607	1
P09234_P09234	8532530	1
P09382_Q9UGT4	23131994	1
O15350_P09429	11748232	1
O60825_P09467	8387495	1
P09488_P09488	8373352	1
O76041_P09493	17987659	1
O00291_P09497	15533940	1
O75146_P09497	15533940	1
O00291_P09497	11889126	1
O75146_P09497	11889126	1
P09525_P09525	16687573	1
P09529_P09529	2575216	1
P05111_P09529	12697670	1
P09544_Q9UP38	10557084	1
O00144_P09544	19038973	1
P09619_P15692	17470632	1
P09619_P12931	16479011	1
O75460_P09619	26315405	1
O14745_P09619	17242191	1
P09619_P14778	16477012	1
O14745_P09619	16456542	1
P09874_P09884	9518481	1
O75419_P09884	10518787	1
O14519_P09884	9506968	1
P09913_P09914	21190939	1
O14879_P09913	21190939	1
P09917_P09917	11785969	1
O60260_P09936	19725078	1
O75173_P09958	14744861	1
P0C0S8_Q9Y6I4	17980597	1
O15350_P0C2W1	19581926	1
P0CG48_P14735	21185309	1
O75385_P0CI25	25127057	1
P0DI81_Q02224	25918224	1
O00299_P0DI81	12681486	1
O15247_P0DI81	12681486	1
P0DJJ0_P0DJJ0	22559944	1
O75044_P0DJJ0	22559944	1
P0DMV8_Q9Y2D1	22528486	1
O75460_P0DMV8	20625543	1
O60260_P0DMV8	15603737	1
P0DMV8_Q9UL15	15603737	1
P0DMV9_Q9Y2D1	22528486	1
O60884_P0DMV9	21231916	1
O75190_P0DMV9	21231916	1
O75953_P0DMV9	21231916	1
P0DMV9_Q9UDY4	21231916	1
O60260_P0DMV9	15603737	1
P0DMV9_Q9UL15	15603737	1
P10070_P12755	12435627	1
P10071_Q9Y297	16371461	1
P10071_P12755	12435627	1
P10071_Q9UHF7	19389374	1
O60481_P10071	17764085	1
P10114_Q9UKE5	20159449	1
P10114_Q9UKE5	15342639	1
P10124_P10144	11911826	1
P10145_P25024	11564821	1
O00255_P10242	20484083	1
P10242_Q9Y4K3	18093978	1
P10275_Q9UER7	15572661	1
O75928_P10275	11477070	1
P10275_Q99497	17510388	1
O15164_P10275	19909775	1
O94906_P10275	16414017	1
O00291_P10275	16027218	1
P10275_Q9UBS8	19345326	1
P10275_Q9Y252	19345326	1
O60711_P10275	18451096	1
O43294_P10275	10075738	1
O75593_P10275	16120611	1
O43707_P10276	22351778	1
O75528_P10276	20413580	1
O14497_P10276	17363140	1
P10276_Q9Y6Q9	16456540	1
O43157_P10301	19843518	1
P10412_Q9Y468	17540172	1
P10415_Q9BXH1	11463392	1
O60260_P10415	20889974	1
P10415_Q12982	10381623	1
P10415_Q12983	10381623	1
O15304_P10415	14739602	1
P10415_Q9UK96	23431138	1
O60238_P10415	9973195	1
P10415_P10415	9111042	1
P10515_Q9Y6E7	25525879	1
P10636_P12931	9763511	1
O00499_P10636	23399914	1
P10644_P15311	17911601	1
P10721_P10721	21640708	1
P10747_P33681	9915850	1
