pair_id_clean	pubid	GO_IPI
Q1CWA4_Q1CWA4	18442170	1
Q1CWQ1_Q1D8M1	18442170	1
Q1CWQ1_Q1D948	18442170	1
Q1CWW4_Q1D0A1	18442170	1
Q1CXR2_Q1CXR4	15870463	1
Q1CXR3_Q1CXR4	15870463	1
Q1CYI5_Q1D948	18442170	1
Q1D1W0_Q1D948	18442170	1
Q1D4V7_Q1D823	19400788	1
Q1D8M1_Q1D948	18442170	1
Q1D8M8_Q1D948	18442170	1
Q1D948_Q1DDJ8	18442170	1
Q1DB03_Q1DB04	20543819	1
Q1DF42_Q1DF43	18442170	1
Q1DF43_Q1DF44	18442170	1
Q1HQ70_Q4U3C0	23216561	1
Q1JQ73_Q9DED4	13679363	1
Q1JQ73_Q498K9	19458392	1
Q1JQ73_Q68FI1	19458392	1
Q1JQ73_Q6JPI2	19458392	1
Q1L721_Q8QGV6	16714285	1
P61086_Q1L721	16714285	1
Q1MX30_Q6EPZ0	19825552	1
Q1MX30_Q65XV2	20118235	1
Q1MX30_Q84T94	20118235	1
Q1PLH3_Q1PLH8	18487333	1
Q1PLH3_Q1PLI0	19251842	1
Q1PLH3_Q1PLH3	18487333	1
Q1PLH4_Q1PLH4	19251842	1
Q1PLH8_Q1PLH8	19251842	1
Q1PLI0_Q1PLI0	19251842	1
Q1W3E4_Q1W3E5	16995898	1
Q1W648_W5U6C9	25771179	1
Q1W649_W5U6C9	25771179	1
Q1W650_W5U6C9	25771179	1
Q1W651_W5U6C9	25771179	1
Q14790_Q1XBR6	9343261	1
Q1ZJW2_Q1ZR46	21126315	1
Q1ZR46_Q1ZS71	21126315	1
P0A8J8_Q1ZS71	21126315	1
Q21FF1_Q21ML9	20023015	1
Q21FF1_Q21FF1	20023015	1
Q21ML9_Q21ML9	20023015	1
Q22A77_Q8MXZ9	20211138	1
Q230X8_Q8MXZ9	19240163	1
Q25QX6_Q8AV66	17577580	1
FBgn0011288_Q26335	20688915	1
FBgn0001139_Q26364	10433905	1
O14791_Q26807	12621437	1
Q28362_Q6P0Q8	16159897	1
O43865_Q28362	20584908	1
O70293_Q28619	10446210	1
P04268_Q28640	15269838	1
P00747_Q28640	9102401	1
Q28645_Q8SQG9	11997330	1
Q28685_Q9Z1M7	15210115	1
P11532_Q28685	7592992	1
P25304_Q28685	8205617	1
P23327_Q28820	24125847	1
P46777_Q28CS8	9687515	1
P62081_Q28CS8	9687515	1
P62750_Q28CS8	9687515	1
P63104_Q29495	11336675	1
Q29502_Q6Y5D8	15471851	1
Q29524_Q9D1N2	17403372	1
Q2EHL9_Q2EHL9	19254725	1
Q2FWM5_Q2FWM5	19708918	1
P00747_Q2FZB8	26627825	1
Q2GGX1_Q2GI58	18952796	1
P19525_Q2HR71	11160738	1
Q00987_Q2HR73	19369353	1
Q2HR75_Q9BRP8	20436455	1
Q2HR75_Q2HR82	23365430	1
Q2HR80_Q76RG4	18321973	1
Q2HR80_Q77UV9	18321973	1
Q2HR82_Q92769	22416134	1
P08887_Q2HRC7	11238858	1
P40189_Q2HRC7	11238858	1
Q2L4X0_Q640L3	17000758	1
P84096_Q2L4X0	8464478	1
Q2L4X0_Q62159	8464478	1
Q2MEV3_Q2MEV3	21284806	1
Q2MEV3_Q2MEV3	23398942	1
Q2MHQ9_Q3MV19	16023795	1
Q2MHQ9_Q6DJN2	16023795	1
P02794_Q2Q067	22458338	1
Q2Q067_Q9UH92	22458338	1
Q2QM00_Q6H442	21637817	1
Q2QM00_Q2QM00	21637817	1
Q2QR54_Q8RZV7	18248596	1
Q2QXZ2_Q69T21	24919709	1
Q2QXZ2_Q6F2N0	24919709	1
Q2QXZ2_Q6H434	24919709	1
Q2R2D5_Q6EPZ0	22735448	1
Q2RAQ5_Q69T21	24919709	1
Q2RAQ5_Q6F2N0	24919709	1
Q2RAQ5_Q6H434	24919709	1
P0AB67_Q2RSB2	11250201	1
Q2RSB2_Q2RSB4	11250201	1
P0AB67_Q2RSB2	12564924	1
Q2RSB2_Q2RSB3	12564924	1
Q2RSB2_Q2RSB4	12564924	1
Q2RSB2_Q2RSB4	12791694	1
Q2RSB2_Q2RSB4	15323555	1
Q2RSB2_Q2RSB4	15670609	1
Q2RSB2_Q2RSB4	16533815	1
Q2RSB2_Q2RSB4	17323922	1
Q2TS30_Q2TS39	17581635	1
O00602_Q2TS39	17581635	1
P09486_Q2TV77	18808384	1
Q2TWF5_Q2TWF5	21377464	1
Q2UVH8_Q5GMQ7	25930730	1
P01872_Q2V8M5	20031218	1
P01878_Q2V8M5	20031218	1
A0A075B5P5_Q2V8M5	20031218	1
P01863_Q2V8M5	20031218	1
P01869_Q2V8M5	20031218	1
P03987_Q2V8M5	20031218	1
GR_protein:Q2XPP5_Q2XPP4	17082902	1
GR_protein:Q2XPP5_Q2XPP5	17082902	1
Q2Y080_Q9C035	15919943	1
Q2Y080_Q2Y080	15919943	1
Q2Y080_Q2Y080	16254380	1
Q2YJ75_Q2YKK5	27059960	1
Q2YJ75_Q2YS16	27059960	1
Q2YJ78_Q2YKK5	27059960	1
Q2YJ78_Q2YS16	27059960	1
Q2YKK5_Q2YLD2	27059960	1
Q2YKK5_Q2YS16	27059960	1
Q2YNV7_Q2YQ73	25733613	1
Q2YNV7_Q2YRC8	25733613	1
Q2YNV7_Q6Q7W5	25733613	1
Q2YNV7_Q2YNV7	25733613	1
Q2YQ73_Q2YRC8	25733613	1
Q2YQ73_Q6Q7W5	25733613	1
Q2YQ73_Q2YQ73	25733613	1
P05067_Q306T3	20828565	1
Q32NR9_Q9DE33	20671153	1
Q32SG3_Q9S7B2	16243907	1
Q32SG4_Q9S7B2	16243907	1
Q32SG5_Q9S7B2	16243907	1
Q32SG6_Q9S7B2	16243907	1
Q336P5_Q7XPM8	24647160	1
Q338B0_Q338B0	21729241	1
Q33DK0_Q33DK1	16284419	1
Q33DM4_Q800K6	16782873	1
Q38002_Q97SR6	27103053	1
P39615_Q38503	17698500	1
Q38786_Q9ZP27	9858780	1
Q39821_Q9LR44	11283335	1
Q3B8L5_Q6P5F9	26673895	1
Q3BYK0_Q3BYK1	19114489	1
Q3BYK0_Q3BYL6	19114489	1
Q3BYL2_Q3BYL6	18485076	1
Q3IHD2_Q3IJ73	20729366	1
Q3IWB0_Q3IWB0	17185228	1
Q3KK31_Q3KK32	22707706	1
Q3KK31_Q3KK32	22707708	1
Q3KPK4_Q4V7H8	15260989	1
Q3KPK4_Q4V7H8	17199039	1
Q3KPK4_Q6DE08	17199039	1
Q3KPK4_Q804H7	17199039	1
Q3KPK4_Q8JGN5	17199039	1
Q3KSP5_Q3KSP5	17446270	1
Q3KSS4_Q3KSS4	17446270	1
Q3KST5_Q66542	17446270	1
Q3KSU1_Q3KSU1	17446270	1
Q3LAJ2_Q3LAJ2	21505418	1
Q3S2Y3_Q3S2Y6	21965576	1
Q3S2Y4_Q3S2Y6	21965576	1
Q3Y4E0_Q5SDS1	22906423	1
Q3Y4E0_Q5SDS1	25159100	1
Q40234_Q87Y16	18158241	1
Q40541_Q8S950	11955449	1
Q40541_Q8S950	12472693	1
Q40640_Q65XV2	17172358	1
Q40687_Q6YXX9	15078334	1
Q40687_Q75WU1	15078334	1
Q40882_Q9ATF1	11854533	1
Q40882_Q9ATF2	11854533	1
Q40882_Q9ATF1	12589434	1
Q40882_Q9ATF2	12589434	1
Q40882_Q9ATE5	16291798	1
Q40882_Q9ATE5	16925602	1
Q41009_Q9MUK5	15317846	1
P48347_Q41009	16619024	1
Q41009_Q9MUK5	16619024	1
Q41870_Q84RL7	17636130	1
Q41870_Q9XF58	17636130	1
Q43616_Q9ATF2	12395189	1
Q43616_Q9ATF2	12589434	1
Q43715_Q9MUK5	15317846	1
Q43715_Q9MUK5	16619024	1
Q46704_Q46705	23511972	1
Q47505_Q47506	19494832	1
Q47730_Q47730	23910724	1
Q47N25_Q47QW6	21205868	1
Q47PJ2_Q47PJ2	23079036	1
P49739_Q498J7	9512418	1
Q498J7_Q91876	9512418	1
Q498K9_Q91903	19458392	1
Q4A520_Q5PQ53	23159937	1
Q13309_Q4AE16	16376880	1
Q4CQE2_Q4CQE2	21205211	1
Q4J9K6_Q4J9L0	24103130	1
Q4JQT6_Q4JQV1	16339411	1
Q4JQT6_Q4JQV1	20205919	1
Q4JQU9_Q4JQV7	20205919	1
Q4JQV2_Q4JQV7	20205919	1
Q4KAM2_Q4KAM4	17921302	1
Q4KLP8_Q91912	21666598	1
P24869_Q4U0Y4	7622566	1
Q4U0Y4_Q4U0Y4	16982648	1
Q4U3C5_Q9BMQ7	23216561	1
Q4V7H8_Q6DE08	15260989	1
Q4V7H8_Q8JGN5	15260989	1
Q4V7H8_Q6DE08	17199039	1
Q4V7H8_Q804H7	17199039	1
Q4V7H8_Q8JGN5	17199039	1
Q4V7K4_Q91572	17942399	1
Q387L4_Q4VHG6	19345190	1
A1A4K3_Q4VW77	19692545	1
P67868_Q4VW77	19692545	1
B0JYL6_Q4VW77	26889034	1
P42224_Q4VW77	26889034	1
Q4W5W8_Q8H935	15980204	1
P00735_Q4W8J9	16230338	1
F4KDH9_Q50EJ2	16282318	1
49537_Q51460	24167275	1
Q52878_Q52880	22194454	1
Q52879_Q52880	22194454	1
Q52880_Q52884	18573176	1
Q52880_Q52884	22194454	1
Q52MZ2_Q9SQK1	12777042	1
P00974_Q52V24	24034223	1
Q53079_Q53080	14659753	1
Q53122_Q53123	15342255	1
Q53343_Q8GM84	20382770	1
Q53389_Q53389	22904279	1
P02751_Q53682	20875085	1
P02751_Q53682	21569203	1
Q53Q70_Q75HA6	24919709	1
Q53Q70_Q9FDY4	24919709	1
Q53WD9_Q53WD9	22753056	1
Q54735_Q54735	17993516	1
Q54801_Q97SJ0	23267104	1
Q54869_Q97NV3	19098921	1
Q54869_Q97SE5	19098921	1
Q54944_Q57231	19346303	1
Q55168_Q55169	11532008	1
Q55168_Q55169	9278513	1
Q55168_Q55168	11532008	1
Q55168_Q55168	12741847	1
Q55168_Q55168	15641769	1
Q55168_Q55168	22641032	1
Q55168_Q55168	9278513	1
Q55389_Q55781	10649999	1
Q55389_Q55781	17134703	1
Q55389_Q55781	17611542	1
Q55389_Q55781	19132843	1
Q55389_Q55781	19908864	1
Q55436_Q55559	19737354	1
Q56061_Q8IWE5	15905402	1
Q56061_Q8IWE5	18787122	1
Q56061_Q8IWE5	18996344	1
Q56086_Q9JLF7	23101627	1
P29452_Q56134	10051653	1
Q56312_Q9WZE6	16882724	1
Q56403_Q56404	19779483	1
Q56403_Q56404	19893485	1
Q56844_Q93KT7	18452514	1
Q56844_Q9ZA78	18452514	1
Q56921_Q96FW1	20553488	1
P63244_Q56935	21347310	1
Q56974_Q56975	21357482	1
Q56VR3_Q7SZN0	12362232	1
Q57648_Q57832	9837983	1
Q58542_Q58542	22124326	1
Q58719_Q58719	25107472	1
Q58739_Q60381	17203075	1
Q58L90_Q58L95	12362232	1
Q58L91_Q58L96	3531198	1
Q58Y43_Q58Y44	15758220	1
CAL0000214_Q59VX8	15449307	1
P32917_Q5A1D3	23953117	1
CAL0001975_Q5A4F3	21299649	1
Q5ADP0_Q5ADP3	25601565	1
P17429_Q5AU62	10471703	1
ASPL0000053687_Q5AXR0	19056728	1
ASPL0000041877_Q5B0Y2	17470786	1
ASPL0000055325_Q5B1Q1	18832040	1
ASPL0000042180_Q5B6T5	25855814	1
ASPL0000041877_Q5BB47	17470786	1
Q5BDP1_Q6SCL4	15255903	1
Q5BDP1_Q6SIF1	15255903	1
ASPL0000064455_Q5BFF9	19007409	1
O00571_Q5EG65	10329544	1
Q5F6V8_Q5F924	19906704	1
Q5F6V8_Q5F924	21861872	1
Q5F881_Q5F882	16982615	1
Q5FWP4_Q7ZYF2	18504434	1
Q5G3N6_Q5G3N9	18326569	1
Q5G3N6_Q5G3P5	22636769	1
Q5G3N9_Q7X5P3	18326569	1
Q5G3N9_Q5G3P5	22636769	1
Q5G3P5_Q7X5P3	22636769	1
Q5G546_Q91194	15253878	1
Q5G547_Q91194	15253878	1
Q5HG24_Q5HG24	21803042	1
Q5I0A2_Q5I0A2	23351158	1
P10814_Q5I2A8	25159100	1
Q5I2A8_Q5SDS1	25159100	1
Q5I6E8_Q5I6E9	16362044	1
P10814_Q5J7P6	22906423	1
Q5J7P6_Q5SDS1	22906423	1
P10814_Q5J7P6	25159100	1
Q5J7P6_Q5SDS1	25159100	1
Q5JK84_Q6Z6S1	21467577	1
Q5JNS0_Q6YUS3	23519457	1
O43707_Q5L4H4	24802111	1
Q5M4H8_Q5M4H8	23867627	1
Q5N7C7_Q75HA6	24919709	1
Q5N7C7_Q9FDY4	24919709	1
P20226_Q5NTY3	24418534	1
P24928_Q5NTY3	24418534	1
Q5PPB8_Q83419	17715218	1
Q5QM06_Q9FDY4	22353606	1
Q5QM06_Q75HA6	24919709	1
Q5SIY4_Q5SIY4	25211160	1
Q5SIY4_Q5SIY4	25497013	1
Q5SJ82_Q5SJ83	21847100	1
Q5SJ83_Q5SJ83	21847100	1
Q5SLR3_Q5SLR4	15033367	1
Q5SMG8_Q5SMG8	17700703	1
P09874_Q5TUF1	19661379	1
O73932_Q5U259	19458392	1
P54824_Q5U259	19458392	1
Q498K9_Q5U259	19458392	1
Q5U259_Q68FI1	19458392	1
Q5U259_Q6JPI2	19458392	1
Q5U8X5_Q864B5	23076522	1
P02067_Q5U8X5	23487454	1
F1SKJ2_Q5U8X5	24184320	1
Q5U8X5_Q6QAQ1	24184320	1
F1SKJ2_Q5U8X5	26041303	1
B2XWS1_Q5U8X5	26889038	1
Q5UPJ7_Q5UPJ7	23384724	1
Q13363_Q5W1J5	16609867	1
Q5XHF6_Q6PHW7	17627283	1
Q5XHF6_Q7ZX67	17627283	1
Q5Z8L1_Q65XV7	16428324	1
Q5Z8L1_Q9SDK9	16428324	1
Q5ZAJ0_Q9SSX0	19864426	1
Q5ZEF1_Q9FDY4	22353606	1
Q5ZEF1_Q75HA6	24919709	1
P22518_Q5ZRQ0	18284575	1
P62820_Q5ZSQ3	19942850	1
P45973_Q5ZUS4	23797873	1
Q13185_Q5ZUS4	23797873	1
Q5ZZB6_Q5ZZB6	24456211	1
Q60362_Q60362	21151096	1
Q60437_Q9NZQ3	19460367	1
Q60EH4_Q69P94	23320078	1
Q60EH4_Q6ES51	23320078	1
Q60EH4_Q6ZJU3	23320078	1
Q60EH4_Q7XEZ1	23320078	1
Q60EH4_Q7XV97	23320078	1
Q60EH4_Q84R94	23320078	1
Q60EH4_Q8GRS2	23320078	1
Q60EH4_Q8GSI0	23320078	1
Q60EH4_Q8H395	23320078	1
Q60EH4_Q7XPM8	24647160	1
Q60EN8_Q6YZF3	20852017	1
Q60EN8_Q94EE4	20852017	1
Q62563_Q9JHL1	10410901	1
Q62563_Q8BTB4	15469996	1
Q62563_Q7TPL6	19850934	1
Q62565_Q9JHL1	10410901	1
Q62565_Q8BTB4	15469996	1
Q62565_Q7TPL6	19850934	1
Q641A1_Q91808	24644291	1
Q641J8_Q641J8	12874135	1
P00493_Q64531	11591653	1
Q64770_Q66K89	12730668	1
Q64863_Q7L523	8995684	1
Q65819_Q77CA9	10684304	1
Q39255_Q65967	16446454	1
Q65967_Q9FHW7	16446454	1
Q65XK0_Q65XK0	19362563	1
O95999_Q66677	10187771	1
Q66677_Q9Z0H7	10187771	1
Q66677_Q9Y4K3	11238466	1
Q66677_Q9Z0H7	11238466	1
Q66677_Q66677	10187771	1
Q66MH7_Q66MH8	23583714	1
O75569_Q67020	21994455	1
P24928_Q67020	21994455	1
P29692_Q67020	21994455	1
Q15365_Q67020	21994455	1
Q67020_Q7Z3B4	21994455	1
Q67020_Q9Y224	21994455	1
Q68842_Q9BRP8	25616068	1
F1RGL0_Q68871	20631090	1
O00165_Q68871	20631090	1
A0ZVR0_Q68871	21680532	1
Q68985_Q9WC28	26463011	1
Q68985_Q68985	26463011	1
Q68FI1_Q91572	17942399	1
Q68FI1_Q91903	19458392	1
Q68K27_Q68RJ5	16678098	1
Q69027_Q7Z434	21068253	1
Q15223_Q69091	11277703	1
Q69091_Q9GL76	11277703	1
P08998_Q69283	11470922	1
P28482_Q69559	18616943	1
Q69K55_Q7XTV7	19543273	1
Q6AT90_Q6YUX0	23136524	1
P32917_Q6CNR3	23953117	1
Q6CRN7_Q6CVQ9	22322944	1
Q6DE08_Q8JGN5	12221116	1
Q6DE08_Q7SZL5	12919681	1
Q6DE08_Q8JGN5	12464631	1
Q6DE08_Q8JGN5	15260989	1
Q6DE08_Q804H7	17199039	1
Q6DE08_Q8JGN5	17199039	1
Q6DE09_Q91572	17942399	1
Q6DEB4_Q6NTJ3	21164013	1
Q6DEB4_Q6NTJ3	21164014	1
Q6DEB4_Q7ZX64	21164013	1
Q6DFD4_Q91912	21666598	1
Q6DFI7_Q8AVG7	22713866	1
Q6DFL3_Q8BMD2	21878643	1
O22446_Q6DLS1	15604690	1
Q6EPW7_Q9SSX0	18156216	1
Q6ER94_Q70G58	19345687	1
Q6ER94_Q70G58	25448674	1
Q6ES51_Q6Y9P5	23320078	1
Q6EU39_Q6Q9I2	10444103	1
Q6EU39_Q6Q9I2	12684538	1
Q6EUV7_Q9ZS29	20579338	1
Q6EUV7_Q9ZS30	20579338	1
P01024_Q6F4H9	7483825	1
Q6F4H9_Q9XS82	7483825	1
P32917_Q6FPF2	23953117	1
CAL0128117_Q6FSG8	23043140	1
Q6GHG0_Q6GHZ6	21764917	1
Q6GHG0_Q6GHG0	21764917	1
Q6GHP9_Q6GHQ0	24746687	1
Q6GLD3_Q91727	17304238	1
Q6GNU1_Q6P5F9	26673895	1
Q6GPD1_Q91912	21666598	1
P51955_Q6GQ04	16648845	1
P52292_Q6GQG6	20965181	1
Q6H7J5_Q6YZ49	16428324	1
Q6H7J5_Q9SDK9	16428324	1
Q6IRB2_Q9I8A3	14648848	1
Q6IRB2_Q9I8A3	15531363	1
O95786_Q6IUF9	20007272	1
Q6IVC2_Q75HA6	24919709	1
Q6IVC2_Q9FDY4	24919709	1
Q6IVC3_Q75HA6	24919709	1
Q6IVC3_Q9FDY4	24919709	1
O95786_Q6IVU5	20007272	1
Q6JE37_Q84QD9	16831430	1
Q6JPI2_Q91903	19458392	1
Q6K431_Q6ZJM9	24420930	1
Q6K9A2_Q9SSX0	16380417	1
Q6K9U2_Q6YZ49	15978034	1
Q6K9U2_Q9SDK9	16428324	1
Q6L589_Q9FDY4	22353606	1
Q6L589_Q75HA6	24919709	1
Q6L8J9_Q6L8K1	16628225	1
Q6L8J9_Q6L8J9	16628225	1
Q6MWZ7_Q6MWZ7	16672613	1
P10145_Q6MX51	26829648	1
Q6NK15_Q6NK15	20050921	1
O14964_Q6NRD3	16084064	1
Q6NRT0_Q9Y4X0	21304492	1
Q6NTJ3_Q7ZXH9	21164013	1
Q6NTJ3_Q7ZXH9	21164014	1
Q6Q1S2_Q9BYF1	18343844	1
Q6Q7W5_Q6Q7W5	25733613	1
Q6QCN0_U5TQC3	19730696	1
Q6QHD1_Q93WU9	16623886	1
P43286_Q6R567	19234086	1
Q6RUW2_Q9IAK3	20823067	1
Q6RUW2_Q9YHC5	20823067	1
O43508_Q6SIX7	23438059	1
O15111_Q6TY28	22776252	1
O15111_Q6TY35	22776252	1
Q02487_Q6TYA9	21220045	1
Q6U1J6_Q9GK38	15383618	1
Q6UNA4_Q90XS7	14688343	1
O95786_Q6UY62	20007272	1
O95786_Q6UY71	20007272	1
Q6V1L5_Q6V1L5	15150219	1
Q6V1L5_Q6V1L5	15165234	1
P00747_Q6V4L1	16319056	1
P00747_Q6V4L4	16319056	1
P00747_Q6V4L5	16319056	1
P00747_Q6V4L9	16319056	1
Q6WB96_Q7Z434	23015697	1
Q6WKW9_Q8QGV6	12875653	1
P00515_Q6XGM8	16430890	1
Q0VC10_Q6XHB4	16205631	1
Q6XVW5_Q6XVW8	16246841	1
Q6XVW5_Q6XVX6	16246841	1
P18206_Q6XVZ2	16826238	1
P18206_Q6XVZ2	17289036	1
Q6Y5E2_Q9N0Z6	19542013	1
Q6Y5E2_Q9TT37	19542013	1
Q6Y9P5_Q6ZJU3	23320078	1
Q6Y9P5_Q7XEZ1	23320078	1
Q6Y9P5_Q84R94	23320078	1
Q6Y9P5_Q8GRS2	23320078	1
Q6Y9P5_Q8GSI0	23320078	1
Q6Y9P5_Q8H395	23320078	1
O81316_Q6YKB1	16673933	1
Q6YKB1_Q9S7H5	16673933	1
Q6YUS3_Q7X8R0	23385589	1
Q6YWF1_Q6Z1J6	19086295	1
Q6YWF1_Q6Z1J6	23550829	1
Q6YZF3_Q94EE4	20852017	1
Q6Z4G3_Q7FAY6	17182701	1
Q6Z4G3_Q8H8T0	17182701	1
Q6ZI50_Q94JG1	21486304	1
Q6ZKC0_Q7XI96	17699623	1
O95343_Q709D5	14973488	1
Q70AK3_Q70AK3	16440004	1
Q70G58_Q70G58	19345687	1
Q70YG5_Q8QFN4	15722231	1
Q71U00_Q90Z80	11389834	1
P19174_Q71V39	17936057	1
Q06124_Q71V39	17936057	1
P62937_Q72497	12730686	1
P62937_Q72497	22174692	1
Q72547_Q72547	22004763	1
P00747_Q72U69	20582320	1
O00743_Q75170	16716191	1
Q75304_Q9UQE7	11590136	1
Q75760_Q9KWN0	23454641	1
Q757M9_Q75E93	23395900	1
Q75E93_Q75FB3	23395900	1
Q75HA6_Q7X993	24919709	1
Q75I93_Q75I93	18308333	1
Q75IP6_Q7F1M0	19923234	1
Q75KV9_Q7XEZ1	21332845	1
Q75KV9_Q84R94	21332845	1
Q75KV9_Q8GRS2	21332845	1
Q75KV9_Q8GSI0	21332845	1
Q75KV9_Q8H395	21332845	1
Q75RY2_Q7XK25	23943860	1
O60518_Q76353	22190034	1
P13667_Q76353	22190034	1
P22314_Q76353	22190034	1
P31946_Q76353	22190034	1
Q14566_Q76353	22190034	1
Q76353_Q7Z4H3	22190034	1
Q76353_Q9H583	22190034	1
Q76353_Q9Y263	22190034	1
Q76KF5_Q76KF5	25294608	1
Q2TLV8_Q76NM2	19148273	1
PF3D7_0807700_Q76NM3	24494818	1
PF3D7_1246400_Q76NM4	19165333	1
P04921_Q76NM5	12576308	1
PF3D7_1136500_Q76NM7	22188458	1
Q76PF3_Q76PF3	20016039	1
Q76RF5_Q76RG4	18321973	1
Q76RF5_Q76RG7	18321973	1
Q76RF5_Q77UV9	18321973	1
Q76RF6_Q77UV9	18321973	1
Q76RF6_Q98143	18321973	1
Q76RG4_Q77UV9	18321973	1
Q76RG4_Q98138	18321973	1
Q76RG4_Q98143	18321973	1
Q76RG7_Q77UV9	18321973	1
Q76RG7_Q98138	18321973	1
P13987_Q778I9	24036449	1
Q01705_Q77CA8	21191019	1
Q61982_Q77CA8	21191019	1
O15533_Q77CE4	15793001	1
Q03518_Q77CE4	15793001	1
Q03519_Q77CE4	15793001	1
O15533_Q77CE4	18802093	1
P36370_Q77CE4	18802093	1
P36372_Q77CE4	18802093	1
Q03518_Q77CE4	18802093	1
Q03519_Q77CE4	18802093	1
Q05086_Q77E16	17023019	1
Q05086_Q77E16	17166906	1
O15111_Q77M19	18922877	1
Q60680_Q77M19	18922877	1
Q77M19_Q92985	18922877	1
Q77Q67_Q8JLV0	11448035	1
P10360_Q77Q71	21110861	1
P18870_Q77Q71	16203997	1
P18870_Q77Q71	19692466	1
Q77UV9_Q98143	18321973	1
P18124_Q77YB1	25854864	1
P37837_Q77YB1	25854864	1
P39023_Q77YB1	25854864	1
P51572_Q77YB1	25854864	1
P62277_Q77YB1	25854864	1
Q784Z8_Q9GZX7	26867650	1
P06239_Q78524	7852312	1
Q13291_Q786F2	22048310	1
Q786F2_Q96NY8	22048310	1
Q39255_Q79AT3	15343337	1
Q79AT3_Q9MA75	15343337	1
Q79FE1_Q7D756	16458305	1
Q79PF4_Q79PF5	10064581	1
Q79PF4_Q79PF6	10064581	1
Q79PF4_Q79PF6	11356188	1
Q79PF4_Q79PF5	12441347	1
Q79PF4_Q79PF6	12441347	1
Q79PF4_Q79PF5	12727879	1
Q79PF4_Q79PF6	12727879	1
Q79PF4_Q79PF6	19395479	1
Q79PF4_Q79PF4	10064581	1
Q79PF5_Q79PF6	10064581	1
Q79PF5_Q79PF6	12441347	1
Q79PF5_Q79PF6	12727879	1
Q79PF5_Q79PF6	9874787	1
Q79PF5_Q79PF5	10064581	1
Q79PF5_Q79PF5	9874787	1
Q79PF6_Q8GLI4	15775978	1
Q79PF6_Q79PF6	10064581	1
Q79V60_Q79V62	15003530	1
Q79V60_Q79V62	15256595	1
Q79V60_Q79V61	17717528	1
Q79V60_Q79V62	17717528	1
Q79V60_Q79V61	18497745	1
Q79V60_Q79V62	18497745	1
Q79V60_Q79V60	15003530	1
Q79V60_Q79V60	16628225	1
Q79V60_Q79V60	18497745	1
Q79V62_Q79V62	15003530	1
Q79V62_Q79V62	16628225	1
Q7A224_Q7A225	24257752	1
Q7A2B0_Q8YT39	24361095	1
Q7A2B0_Q7A2B0	24361095	1
Q7BGI8_Q7BGI8	11196647	1
Q7BGI8_Q7BGI8	25132107	1
P32592_Q7BHI8	10603370	1
P61625_Q7BHI8	10603370	1
P32592_Q7BHI8	9895270	1
Q7BQ98_Q7BQ99	15075327	1
Q7BQ98_Q7BQ99	7656009	1
Q7CEG3_Q9RPX5	21763312	1
Q7CEG3_Q9RPX5	26071378	1
Q7CEG3_Q7CEG3	19251859	1
Q7CEG3_Q7CEG3	21763312	1
P60953_Q7CQD4	21435037	1
O60603_Q7D8M9	19880448	1
Q7DB65_Q7DB79	18673458	1
Q7DB65_Q7DB79	20833800	1
O15085_Q7DB74	20300064	1
Q7DB74_Q92888	20300064	1
Q7DB77_Q7DB79	18673458	1
P29350_Q7DB77	23001144	1
O43924_Q7DB77	25519916	1
O75716_Q7DB77	25519916	1
P37235_Q7DB77	25519916	1
P49407_Q7DB77	25519916	1
P61601_Q7DB77	25519916	1
Q7DB77_Q9UHR4	25519916	1
Q7DB77_Q9UM19	25519916	1
Q7DB77_Q9UQB8	25519916	1
F4KCL7_Q7DM06	17981999	1
O64471_Q7DM06	17981999	1
P82805_Q7DM06	17981999	1
Q7FAD5_Q7XK25	23943860	1
Q7FAY6_Q8H8T0	17182701	1
Q7G7J6_Q852L0	20400938	1
FBgn0016978_Q7JPS0	11545738	1
PF3D7_0903200_Q7K6A0	22188458	1
PF3D7_1116000_Q7KQK5	16835460	1
PF3D7_1452000_Q7KQK5	22737069	1
Q7KQK7_Q8I629	17064692	1
PF3D7_0308600_Q7KQL1	21530591	1
Q7MBY2_Q7MIS6	20971110	1
Q7MBY8_Q7MBY8	23311896	1
Q7NP59_Q7NP59	23313943	1
Q7NWG4_Q7NWG4	22268978	1
Q7SID2_Q7SID3	11700034	1
Q7SID2_Q7SID3	14717710	1
Q7SZT9_Q8JGN5	16322459	1
Q7T0N9_Q8AVG7	22713866	1
O35161_Q7T0S3	23292348	1
Q7T0S3_Q9R0M0	23292348	1
Q7T103_Q9YH70	15292233	1
Q7T103_Q90ZB6	17541407	1
O75593_Q7T103	18922797	1
Q7T2V3_Q9PW62	12753919	1
Q7T2X6_Q91619	12885561	1
Q7T6V0_Q7T6V0	17316630	1
P05981_Q7TDY3	15614436	1
Q7WUF6_Q7WWK0	21965576	1
Q7X506_Q7X506	17346714	1
Q7X742_Q7XR02	20009022	1
Q7X993_Q9FDY4	24919709	1
Q7XA07_Q9SMH5	12802074	1
Q7XD82_Q7XQR9	17182003	1
Q7XEZ1_Q84QA7	23320078	1
Q7XHZ0_Q7XHZ0	21729241	1
Q7XJ80_Q9SUR9	18818696	1
Q7XV97_Q84QA7	23320078	1
Q7Y0Q9_Q7Y0Q9	23241243	1
Q7YQK3_Q7YQK4	16125134	1
Q7ZT01_Q7ZT48	12730133	1
