Pubmed	Owner	Status	Admin Users	Admin Groups	
15044364	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15661843	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15704182	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15881673	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15604273	PMDaemon	NEW		IMEX CURATORS
20657842	PMDaemon	NEW		IMEX CURATORS
20860666	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15133028	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16109429	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16403426	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21468301	PMDaemon	NEW		DIP,IMEX CURATORS
18989363	PMDaemon	NEW		IMEX CURATORS
17897942	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9120401	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
2450059	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24971461	PMDaemon	NEW		IMEX CURATORS
20592913	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21072203	PMDaemon	NEW		IMEX CURATORS
20333249	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15331416	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18004277	PMDaemon	NEW		IMEX CURATORS
16481476	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20467038	PMDaemon	NEW		IMEX CURATORS
20492647	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11101534	PMDaemon	NEW		MINT,IMEX CURATORS
15294938	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15869050	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21697995	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20576134	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15662016	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
20639519	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18253094	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21079788	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19427038	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15546618	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10837055	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15247294	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17443672	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21949582	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21878644	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9699642	PMDaemon	NEW		IMEX CURATORS
15500125	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20029651	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15300220	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1655761	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10715128	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15574878	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15629146	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15760269	PMDaemon	DISCARDED		DIP,IMEX CURATORS
21489257	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1357849	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21247883	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16268478	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16503988	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21203384	PMDaemon	NEW		IMEX CURATORS
9616112	intact	RELEASED	ADMIN,phantom	ADMIN,INTACT CURATORS,UNIPROT,IMEX CURATORS
15817476	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20444275	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15196883	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17383658	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20102335	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15602003	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17192257	PMDaemon	NEW		IMEX CURATORS
20383171	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15187129	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11312384	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12459441	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
26768768	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15827353	intact	RELEASED	phantom	INTACT CURATORS,UNIPROT,IMEX CURATORS
16140617	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16820142	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20203425	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16848908	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15330856	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16373173	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9053448	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15256479	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16423042	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17172599	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18959789	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19602265	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15280393	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15345693	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16698797	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12810850	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15729177	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15740616	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10599745	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15473966	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17069766	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21853110	PMDaemon	NEW		IMEX CURATORS
15642732	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20448820	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16322295	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17213196	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16951143	PMDaemon	NEW		IMEX CURATORS
19151743	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10707956	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15284248	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15378033	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
16376933	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19140804	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15203006	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17495530	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20467216	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11278647	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16447766	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17635519	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1688559	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21368875	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21486497	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15500294	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19020659	PMDaemon	NEW		IMEX CURATORS
17119452	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21364676	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21814463	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12054648	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18295596	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16685460	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15868116	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11493434	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17623664	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19287211	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15800011	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22114589	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22028792	PMDaemon	NEW		IMEX CURATORS
15143058	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17919884	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21031055	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18347094	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15870436	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20806079	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17714596	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1381360	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9209374	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15509807	PMDaemon	NEW		IMEX CURATORS
15882455	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19563658	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19707356	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15907786	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15781451	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12439643	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21931678	PMDaemon	NEW		IMEX CURATORS
16019382	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28244869	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12522270	PMDaemon	DISCARDED	ADMIN	ADMIN,IMEX CURATORS
16543228	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9171346	PMDaemon	NEW		MINT,IMEX CURATORS
16473633	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27812135	PMDaemon	NEW		IMEX CURATORS
16129695	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15300806	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17426814	PMDaemon	NEW		IMEX CURATORS
18939993	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11121440	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18652674	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10791976	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18045866	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22266654	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24836440	PMDaemon	NEW		IMEX CURATORS
15288003	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16107333	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21660237	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11842112	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16636202	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15883038	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22033745	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15375171	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15389641	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20454656	PMDaemon	NEW		IMEX CURATORS
15473372	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16160006	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22034110	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19172193	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19309525	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25693418	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15474514	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18655705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1331047	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20441604	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
14704635	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15289619	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15780749	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16647304	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15173188	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21548950	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15358100	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7688993	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
25093993	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16322321	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20624898	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8195185	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10219239	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
19284577	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15247477	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
19114000	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10023678	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
21188173	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22007296	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15575979	PMDaemon	NEW		IMEX CURATORS
18794898	lukasz	RELEASED	lukasz,phantom	USR,ADMIN,DIP,INTACT CURATORS,IMEX CURATORS
15468147	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20068139	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15795284	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15456867	PMDaemon	NEW		IMEX CURATORS
20100735	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18174732	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17598910	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15217502	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28396670	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19134178	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21976825	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11580864	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15072997	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21447565	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27149934	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17486119	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
20064388	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21749700	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11323436	intact	RELEASED	ADMIN,phantom	ADMIN,INTACT,IMEX CURATORS
15449898	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15613462	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17293346	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9852157	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17000758	PMDaemon	NEW		IMEX CURATORS
15270850	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10026185	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20375009	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16189200	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15905209	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17854498	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15702493	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20416058	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16479002	PMDaemon	NEW		IMEX CURATORS
10781595	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15388847	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16623959	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15838263	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
1956339	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24204270	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15694380	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17143291	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
17623096	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15798189	intact	RELEASED	phantom	MINT,INTACT CURATORS,IMEX CURATORS
15292203	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16567417	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
7742552	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17255092	intact	RELEASED	ADMIN,phantom	ADMIN,INTACT,IMEX CURATORS
20576167	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15232164	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19912235	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12709442	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15469994	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16476732	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16846534	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18925950	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18567858	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21188218	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22658935	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15123776	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20161815	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21205667	PMDaemon	NEW	ADMIN	ADMIN,DIP,IMEX CURATORS
17581634	lbriganti	RELEASED	phantom	MINT,INTACT CURATORS,IMEX CURATORS
15356200	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16416259	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15010370	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21037856	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17925877	PMDaemon	NEW		IMEX CURATORS
15623512	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20506312	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20953353	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21747792	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17134719	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15105428	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15665120	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15258915	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21364927	PMDaemon	NEW		IMEX CURATORS
15123705	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15349907	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18245484	PMDaemon	NEW		IMEX CURATORS
9974409	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15802092	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12466191	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21668989	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21747918	PMDaemon	NEW		IMEX CURATORS
11238453	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16227169	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17272273	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19370178	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12138091	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8463333	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21541224	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12119038	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21481270	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21364631	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21699726	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20396665	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18387953	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21713084	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15493875	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17567680	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21298036	PMDaemon	NEW		IMEX CURATORS
7717979	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15535846	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16114057	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15536164	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15220332	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8710869	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18003605	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19196479	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19416162	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15626723	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15033918	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15126321	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19506906	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15345044	PMDaemon	NEW		IMEX CURATORS
17672916	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16314428	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21318406	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11374071	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24535827	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15272025	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17657744	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18164267	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15231644	PMDaemon	NEW		IMEX CURATORS
15530857	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21151926	PMDaemon	NEW		IMEX CURATORS
19332431	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17503775	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15591116	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15007060	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18828908	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15242350	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22394684	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24156302	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
27383632	PMDaemon	NEW		IMEX CURATORS
21447195	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11740940	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19464428	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9553764	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18025306	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10512728	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15646061	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16703666	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19133120	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21303533	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
8768786	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16153605	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24858828	PMDaemon	NEW		IMEX CURATORS
16679289	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18704158	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21092186	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
24127217	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
28062857	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17893201	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11741747	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15568026	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16109768	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
11113197	PMDaemon	NEW		IMEX CURATORS
18222170	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17331979	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18586824	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
17374166	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18488876	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
22033678	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
12668644	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16237005	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16895524	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
10974036	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16288046	PMDaemon	NEW		IMEX CURATORS
22011079	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15714472	PMDaemon	NEW		INTACT,IMEX CURATORS
17846171	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
21625522	PMDaemon	NEW		IMEX CURATORS
20634877	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15498484	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
16003740	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18498652	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
20542996	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18443222	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
18976501	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19057969	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15860546	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
9422744	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
15271983	PMDaemon	NEW	ADMIN	ADMIN,IMEX CURATORS
19956647	PMDaemon	NEW		IMEX CURATORS
17001307	PMDaemon	NEW	ADMIN	ADMIN,INTACT,IMEX CURATORS
