pmid	curator	curatable	curator_comment	prot_pairs	ccline_uniprot	noncur_prot	contains_ints_man_check	contains_ints_man_check_comment	imex_publ	imex_pair	GO_IPI_publ	GO_IPI_pair	BioGRID_publ	BioGRID_pair	tm_epmc_publ	tm_epmc_pair	EVEX_publ	EVEX_pair	STRING_textmining_pair	reactome_publ	reactome_pair	OmniPath_interactions_publ	OmniPath_interactions_pair	OmniPath_ptm_publ	OmniPath_ptm_pair	STRING_pi_pair	iid_pred
17113138				O60216_O95347|O60216_Q14683|O60216_Q29RF7|O60216_Q7Z5K2|O60216_Q8N3U4|O60216_Q8WVM7|O60216_Q9NTI5|O60216_Q9UQE7|O95347_Q9NTJ3|Q14683_Q29RF7|Q14683_Q7Z5K2|Q14683_Q8N3U4|Q14683_Q8WVM7|Q14683_Q9NTI5|Q14683_Q9UQE7|Q29RF7_Q7Z5K2|Q29RF7_Q8N3U4|Q29RF7_Q8WVM7|Q29RF7_Q9UQE7|Q7Z5K2_Q8N3U4|Q7Z5K2_Q8WVM7|Q7Z5K2_Q9NTI5|Q7Z5K2_Q9UQE7|Q8N3U4_Q9NTI5|Q8N3U4_Q9UQE7|Q8WVM7_Q9NTI5|Q8WVM7_Q9UQE7|Q9NTI5_Q9UQE7		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
17290220				O75604_Q00987|P04637_P0CG48|P04637_Q00987|P0CG48_Q00987		no			yes	part	yes	part	yes	part	no	no	no	no	no	no	no	no	no	no	no	part	yes
18599441				O00303_O15372|O00303_P55884|O00303_Q7L2H7|O15371_P60228|O15372_P55884|O15372_Q7L2H7|O75821_P55884|O75821_Q13347|P55884_P60228|P55884_Q7L2H7|P55884_Q9UBQ5|P55884_Q9Y262|P60228_Q9UBQ5|P60228_Q9Y262		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
18641129				Q8WUM4_Q8WUM4|Q8WUM4_Q96B97|Q8WUM4_Q96CF2|Q8WUM4_Q99816|Q8WUM4_Q99962|Q8WUM4_Q9BY43|Q8WUM4_Q9H444|Q8WUM4_Q9Y5K6		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
19270696				Q14457_Q14457|Q14457_Q6ZNE5|Q14457_Q8NEB9|Q14457_Q92622|Q14457_Q99570|Q14457_Q9P2Y5|Q6ZNE5_Q8NEB9|Q6ZNE5_Q99570|Q8NEB9_Q92622|Q8NEB9_Q9P2Y5|Q92622_Q99570|Q92622_Q9P2Y5|Q99570_Q9P2Y5		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
7650039				P14923_P19022|P14923_P26232|P14923_P35221|P19022_P35221|P35221_P35222		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
8197175				P07992_P23025|P07992_Q92889|P23025_P23025		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
8855266				O00213_P05067|O00213_Q06481|P05067_Q92870|Q06481_Q92870		no			yes	part	yes	part	yes	part	no	no	no	no	yes	no	no	no	no	no	no	part	yes
9208847				O15519_P25445|O15519_P42574|O15519_Q12933|O15519_Q13077|O15519_Q13158|O15519_Q14790|P25445_Q14790|Q13158_Q14790		no			no	no	yes	part	yes	part	no	no	no	no	yes	no	no	no	no	no	no	part	yes
9488738				P35249_P35250|P35249_P35251|P35249_P40937|P35249_P40938|P35250_P35251|P35250_P40937|P35250_P40938|P35251_P40937|P35251_P40938		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	yes
19483087				P04637_Q96PM5|Q00987_Q96PM5|Q96PM5_Q96PM5		no			no	no	yes	yes	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
24899725				P40337_Q16665|P40337_Q99497		no			yes	part	yes	yes	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
25861989				Q14694_Q5D1E8|Q14694_Q92844|Q14694_Q9Y4K3|Q14694_Q9Y6K9|Q5D1E8_Q92844|Q5D1E8_Q9Y4K3|Q5D1E8_Q9Y6K9|Q92844_Q9Y4K3|Q92844_Q9Y6K9		no			no	no	yes	yes	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
12377759				EBI-1004557_P12956|EBI-1004557_P13010|O14746_P12956|O14746_P13010		no			no	no	yes	yes	yes	part	no	no	no	no	no	no	no	no	no	no	no	part	part
18936100				P35222_Q9NYF0|P35222_Q9UJU2|Q13547_Q9NYF0|Q13547_Q9UJU2|Q9NYF0_Q9UJU2		no			no	no	yes	yes	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
21478859				O15169_O95271|O15169_Q9H2K2|O15169_Q9NTX7|O15234_O95271|O15234_Q9H2K2|O15234_Q9NTX7|O95271_Q9H2G9|O95271_Q9Y2T1|Q9H2G9_Q9H2K2|Q9H2G9_Q9NTX7|Q9H2K2_Q9Y2T1|Q9NTX7_Q9Y2T1		no			no	no	yes	yes	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
9920726				O95292_O95292|O95292_P23763|O95292_P63027|O95292_Q9P0L0		no			no	no	yes	yes	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
10026169				O43639_P00533|O43639_P09619|O43639_Q07889|O43639_Q13153|O43639_Q16513|P00533_P16333|P00533_P62993|P09619_P16333|P09619_P62993|P16333_Q07889|P16333_Q13153|P16333_Q16513		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
10783163				P12956_P13010|P12956_Q14191|P13010_Q14191|Q14191_Q14191		no			yes	yes	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11544179				Q92900_Q96Q15|Q92900_Q9H1J1|Q92900_Q9HAU5|Q96Q15_Q96Q15|Q96Q15_Q9H1J1|Q96Q15_Q9HAU5		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11590136				O60216_Q14683|P07437_Q9UQE7|Q14683_Q14980|Q14683_Q9UQE7|Q14980_Q9UQE7		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11739384				P40337_Q15369|P40337_Q8TEY7|Q15369_Q15370|Q15369_Q8TEY7		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11742995				P62805_Q92794|P68431_Q92794|Q01196_Q13951|Q01196_Q92794		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11799244				P13861_P51787|P17612_P51787|P51787_P62136|P51787_Q99996		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
11900540				O75832_P06400|O75832_P11802|O75832_P30279|P06400_P11802|P11802_P42771|P11802_P42773|P11802_Q8N726|P30279_P42771|P30279_Q8N726		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
12361598				O43303_P06493|O43303_P23258|O43303_P24941|P06400_P06493|P06400_P24941|P12004_P24941|P24941_P38936		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
12732143				P61201_Q13216|P61201_Q92466|P62877_Q13216|P62877_Q92466|Q13098_Q13216|Q13098_Q92466|Q13216_Q13619|Q13216_Q16531|Q13216_Q7L5N1|Q13216_Q92466|Q13216_Q92905|Q13216_Q99627|Q13216_Q9BT78|Q13216_Q9UBW8|Q13216_Q9UNS2|Q13619_Q92466|Q13619_Q92905|Q16531_Q92466|Q7L5N1_Q92466|Q92466_Q92905|Q92466_Q99627|Q92466_Q9BT78|Q92466_Q9UBW8|Q92466_Q9UNS2		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
12805222				O14640_P98082|O14641_P98082|O15169_P35222|O15169_P98082|O15169_Q92997|P98082_Q92997		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
14565952				P11831_Q969V6|P11831_Q9ULH7|Q969V6_Q9ULH7|Q9ULH7_Q9ULH7		no			yes	yes	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
14580347				O60563_O94992|O60563_P50750|O94992_P50750|P24928_P50750|P50750_P50750		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
15133513				O95271_O95271|O95271_P54274|O95271_Q9BSI4|P54274_Q9BSI4		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
15200957				O43464_Q9NR09|P42574_P98170|P42574_Q9NR09|P55210_P98170|P55210_Q9NR09|P55211_Q9NR09|P61077_P98170|P98170_Q9NR28|Q9NR09_Q9NR09|Q9NR09_Q9NR28		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
15837424				P06400_P14373|P06400_Q01094|P14373_Q9Y6B2		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
15882967				O75886_P45973|P23497_P45973|P23497_Q6KC79|P45973_P46100|P45973_P51532|P45973_Q09028|P45973_Q13111|P45973_Q13112|P45973_Q13263|P45973_Q14739|P45973_Q14839|P45973_Q6KC79|Q13185_Q6KC79		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
16086026				Q14493_Q92900|Q92900_Q9HAU5		no			yes	part	yes	part	yes	yes	no	no	no	no	yes	no	no	no	no	no	no	part	part
16322459				O15392_Q92890|O15392_Q93008|Q8TAT6_Q92890		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
16973552				P0CG48_Q86VN1|Q86VN1_Q86VN1|Q86VN1_Q96H20|Q86VN1_Q99816|Q86VN1_Q9BRG1|Q96FZ7_Q9BRG1|Q96H20_Q96H20|Q96H20_Q99816|Q96H20_Q9BRG1|Q99816_Q99816		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
17363140				O14497_P03372|O14497_P10276|O14497_P10826|O14497_P13631|O14497_Q15788|P03372_Q15788|P03372_Q6STE5|P03372_Q969G3|P10276_Q15788|P10276_Q6STE5|P10826_Q15788|P10826_Q6STE5|P10826_Q969G3|P13631_Q15788|P13631_Q6STE5|P19793_Q15788|P19793_Q6STE5|Q15788_Q969G3		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
17502619				P07900_Q03135|P29474_P60709|P29474_Q03135|P60709_Q03135		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
18341635				P05556_Q14118|P05556_Q71U36|P11137_Q14118|P11137_Q71U36|P12814_Q14118|P12814_Q71U36|P18206_Q14118|P18206_Q71U36|Q05397_Q14118|Q14118_Q71U36|Q14118_Q9Y490|Q71U36_Q9Y490		no			no	no	yes	part	yes	yes	no	no	no	no	no	no	no	no	no	no	no	part	part
18381890				P49815_Q969U6|Q13619_Q969U6|Q16531_Q969U6|Q92574_Q969U6		no			no	no	yes	part	yes	yes	no	no	no	no	yes	no	no	no	no	no	no	part	part
18538659				P0CG48_Q9UHP3|P23497_P63279|P46060_P63279|P55854_Q9UHP3|P61956_Q9UHP3|P63165_Q9UHP3|P63279_Q9UHP3|Q9P0U3_Q9UHP3		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
18617530				O95278_O95278|O95278_Q6VVB1		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
18758450				O00238_Q9Y4K3|O43318_P36897|O43318_Q9Y4K3|P36897_Q16539|P36897_Q9Y4K3		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
19111657				Q96B02_Q9NW38|Q9NPD8_Q9NPD8|Q9NPD8_Q9NW38		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
19419966				O95786_P12931|P12931_Q13114|P12931_Q7Z434|P12931_Q9UHD2|Q13114_Q7Z434		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
19592636				P37023_P62942|P37023_P67870|P37023_Q15797|P67870_P68400		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
20237237				O00141_P51168|O00141_Q8N668|P31749_Q8N668|P46934_P51168|P51168_Q8N668		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
20347429				A8MT69_O15287|A8MT69_O15360|A8MT69_Q8IYD8|A8MT69_Q8N2Z9|A8MT69_Q9NW38|O15287_O15360|O15287_Q0VG06|O15287_Q8IYD8|O15287_Q8N2Z9|O15287_Q9NW38|O15360_Q8IYD8|O15360_Q8N2Z9|O15360_Q9NW38|P54132_Q8N2Z9|Q0VG06_Q8N2Z9|Q0VG06_Q9NW38|Q13472_Q8N2Z9|Q8IYD8_Q8IYD8|Q8IYD8_Q8N2Z9|Q8IYD8_Q9BTP7|Q8IYD8_Q9NW38|Q8N2Z9_Q8NB91|Q8N2Z9_Q96E14|Q8N2Z9_Q9BTP7|Q8N2Z9_Q9H9A7|Q8N2Z9_Q9NPI8|Q8N2Z9_Q9NW38		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
20381137				P42345_Q8N122|P42345_Q9Y2Q5|Q5VZM2_Q6IAA8|Q5VZM2_Q9HB90|Q5VZM2_Q9NQL2|Q5VZM2_Q9UHA4|Q5VZM2_Q9Y2Q5|Q6IAA8_Q9HB90|Q6IAA8_Q9NQL2|Q6IAA8_Q9Y2Q5|Q7L523_Q9HB90|Q7L523_Q9Y2Q5|Q8N122_Q9Y2Q5|Q9HB90_Q9UHA4|Q9HB90_Q9Y2Q5|Q9NQL2_Q9UHA4|Q9NQL2_Q9Y2Q5|Q9UHA4_Q9Y2Q5		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
21055985				P25205_Q08945|P25205_Q96HA7|P33991_Q08945|P33991_Q6ZRQ5|P33991_Q96HA7|P33992_Q08945|P33992_Q96HA7|P33993_Q08945|P33993_Q6ZRQ5|P33993_Q96HA7|P49736_Q08945|P49736_Q6ZRQ5|P49736_Q96HA7|Q08945_Q14566|Q08945_Q6ZRQ5|Q08945_Q96HA7|Q08945_Q9Y5B9|Q14566_Q6ZRQ5|Q14566_Q96HA7|Q6ZRQ5_Q96HA7|Q6ZRQ5_Q9Y5B9|Q96HA7_Q96HA7|Q96HA7_Q9Y5B9		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
21177249				P31749_P42345|P31749_Q6R327|P31749_Q9BPZ7|P31749_Q9BXM7|P42345_Q6R327|P42345_Q8N122|P42345_Q9BPZ7|Q6R327_Q9BPZ7|Q6R327_Q9BXM7|Q9BPZ7_Q9BXM7		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
21653699				P98170_Q01094|Q01094_Q13489|Q01094_Q13490|Q12933_Q13490		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
21813773				O14879_O95786|O14879_Q12933|O14879_Q13114|O14879_Q14164|O14879_Q15628|O14879_Q7Z434|O14879_Q9UHD2|O14879_Q9Y4K3|Q7Z434_Q9UHD2		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
21828274				O75593_P15923|O75593_P84022|O75593_Q15796|O75593_Q99081|P15923_Q99081|P84022_Q99081|Q15796_Q99081		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
22002537				O15119_P29590|P29590_Q08999|P29590_Q13207|P29590_Q16254|Q08999_Q16254		no			yes	part	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
22155184				P29590_P35222|P29590_P49792|P29590_P63279|P29590_Q8WUI4|P29590_Q9NQB0|P35222_Q9NQB0		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
22961380				O15234_P38919|O15234_Q9BZI7|P38919_P61326|P38919_Q9BZI7|P38919_Q9HCG8|P38919_Q9UMS4|P38919_Q9Y5S9|P61326_Q9BZI7|Q9BZI7_Q9Y5S9|Q9HCG8_Q9UMS4		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
23453970				Q13618_Q96J92|Q13618_Q9UH77|Q96J92_Q9UH77		no			no	no	yes	part	yes	yes	no	no	no	no	yes	no	no	no	no	no	no	part	part
23576762				Q13618_Q96J92|Q13618_Q9UH77|Q96J92_Q9UH77|Q9H4A3_Q9UH77		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
23707686				O60260_P68036|P68036_Q9Y4X5|Q9Y4X5_Q9Y4X5		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
23708998				O14641_Q96BN8|P0CG48_Q96BN8|Q96BN8_Q96EP0|Q96BN8_Q9BYM8|Q96EP0_Q9BYM8		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
23999430				Q04206_Q09472|Q09472_Q9UIH9		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
25270598				P51668_Q8N5Z5|P62877_Q13618|P62877_Q8N5Z5|Q13618_Q8N5Z5|Q8N5Z5_Q9BT92		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
26504087				P37231_P42224|P40763_Q09472|P42224_Q03181|P42224_Q07869|P42224_Q09472|P42229_Q09472		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
9192675				P98161_Q13563|Q13563_Q13563		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
9822378				O95271_O95271|O95271_P54274		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
9891079				O75533_P24864|P06493_P14635|P06493_P24864|P14635_P24941|P24864_P24941|P24864_P28749|P24864_P30304|P24864_P46527|P24864_P51531|P24864_P51532|P24864_Q08999|P24864_Q12824|P24864_Q16254|P24864_Q92922|P24941_P28749|P24941_Q08999		no			no	no	yes	part	yes	yes	no	no	no	no	part	no	no	no	no	no	no	part	part
10026184				P38398_P38398|P38398_Q99728|Q99728_Q99728		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
10585443				P49815_P49815|P49815_Q92574|Q92574_Q92574		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
10823891				P04637_P42858|P04637_Q92793|P04637_Q96ST3|P42858_Q92793|P42858_Q96ST3		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
10837489				O43521_Q07820|P04637_Q07820|P10415_Q9NYF8|Q07812_Q07820|Q07817_Q07820|Q07817_Q9NYF8|Q07820_Q07820|Q07820_Q16611		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
11266503				P03372_P27348|P04150_P48552|P04150_Q15596|P04150_Q15648|P04150_Q15788|P04150_Q9Y6Q9|P10275_P27348|P10827_P27348|P27348_P48552|P27348_Q15648|P27348_Q15788|P27348_Q92731|P27348_Q9Y6Q9|P48552_Q04917		no			yes	part	yes	part	yes	part	no	no	no	no	no	no	no	no	no	no	no	part	part
12590135				O15379_Q9UKV0|O75182_Q9UKV0|O75376_Q9UKV0|P41182_Q9UKV0|P41212_Q9UKV0|P56524_Q9UKV0|P62805_Q9UKV0|Q13547_Q9UKV0|Q71DI3_Q9UKV0|Q96ST3_Q9UKV0		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
12917342				P03372_Q96GM5|P04150_P51532|P04150_Q92922|P04150_Q969G3|P04150_Q96GM5|P04150_Q9Y6Q9|P06401_Q96GM5|P51532_P51532|P51532_Q92922|P51532_Q96GM5|Q8TAQ2_Q96GM5|Q92922_Q96GM5|Q96GM5_Q96RI1		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
14505570				O43633_O75351|O43633_Q9BY43|O43633_Q9UN37|O75351_Q8WUM4|O75351_Q9HD42|Q7LBR1_Q9HD42|Q7LBR1_Q9UN37|Q86VN1_Q96FZ7|Q86VN1_Q96H20|Q86VN1_Q99816|Q86VN1_Q9BRG1|Q8WUM4_Q8WUM4|Q8WUM4_Q96CF2|Q8WUM4_Q99816|Q8WUM4_Q9BY43|Q8WUM4_Q9H444|Q96CF2_Q96CF2|Q96CF2_Q9BY43|Q96CF2_Q9H444|Q96CF2_Q9UN37|Q96FZ7_Q96H20|Q96FZ7_Q9BRG1|Q96FZ7_Q9H444|Q96H20_Q96H20|Q96H20_Q99816|Q96H20_Q9BRG1|Q99816_Q9UK41|Q9BY43_Q9UN37|Q9BY43_Q9Y3E7|Q9HD42_Q9HD42|Q9HD42_Q9UN37		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
14609955				ENSG00000163064_P28370|ENSG00000163064_Q12830|ENSG00000164778_P28370|ENSG00000164778_Q12830|P28370_Q09028|P28370_Q12830|P28370_Q16576|Q09028_Q12830|Q12830_Q16576		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
14701856				O00482_Q6STE5|P03372_Q6STE5|P05412_Q6STE5|P11474_Q6STE5|P19793_Q6STE5|P35398_Q6STE5|P36956_Q6STE5|P37231_P51532|P37231_Q09472|P37231_Q6STE5|P40424_Q6STE5|P51531_Q6STE5|P51532_Q6STE5|Q13285_Q6STE5|Q6STE5_Q96RI1		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15254234				Q04759_Q9H8V3|Q05513_Q9H8V3|Q05513_Q9NPB6|Q8TEW0_Q9H8V3|Q9BYG5_Q9H8V3|Q9H8V3_Q9NPB6		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15799966				D3DR86_Q8N668|P19838_Q04206|P19838_Q7Z4G1|P19838_Q86VX2|P19838_Q86X83|P19838_Q8N668|P19838_Q9GZQ3|P19838_Q9H0A8|P19838_Q9NX08|P19838_Q9P000|P19838_Q9UBI1|P19838_Q9Y6G5|P25963_Q04206|Q00653_Q86X83|Q00653_Q8N668|Q00653_Q9Y6G5|Q01201_Q86X83|Q01201_Q8N668|Q01201_Q9GZQ3|Q01201_Q9H0A8|Q01201_Q9NX08|Q01201_Q9P000|Q01201_Q9UBI1|Q01201_Q9Y6G5|Q04206_Q7Z4G1|Q04206_Q86VX2|Q04206_Q86X83|Q04206_Q8N668|Q04206_Q9GZQ3|Q04206_Q9H0A8|Q04206_Q9NX08|Q04206_Q9Y6G5|Q04864_Q8N668|Q7Z4G1_Q8N668|Q86VX2_Q8N668|Q86X83_Q8N668|Q8N668_Q8N668|Q8N668_Q9GZQ3|Q8N668_Q9H0A8|Q8N668_Q9NX08|Q8N668_Q9UBI1|Q8N668_Q9Y6G5		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15897867				P84022_Q01196|P84022_Q03112|Q01196_Q01196|Q01196_Q13363|Q03112_Q13363		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15899866				P20226_Q9HBM6|P21675_Q9HBM6|P49848_Q16594|P49848_Q9HBM6|Q15542_Q16594|Q15542_Q9HBM6|Q15545_Q9HBM6|Q16594_Q9HBM6|Q92830_Q9HBM6|Q9HBM6_Q9HBM6|Q9HBM6_Q9Y4A5		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
15930137				O95278_P22314|O95278_Q6VVB1|P22314_Q6VVB1|P51668_Q6VVB1|P51965_Q6VVB1|P61077_Q6VVB1|P62256_Q6VVB1		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
16488880				P28340_Q92900|P28340_Q9HAU5|P54098_Q92900|Q13535_Q92900|Q92900_Q9HAU5		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
16905101				P62491_Q7L804|P62491_Q96CV9|Q7L804_Q7L804		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
17093495				O14777_Q96BD8|P68366_Q96BD8|Q02224_Q96BD8|Q8WVK7_Q96BD8		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
17396150				P09874_Q8IW19|P11387_Q8IW19|P12956_Q8IW19|P13010_Q8IW19|P18887_Q8IW19|P27694_Q8IW19|P46063_Q8IW19|P49916_Q8IW19|P49917_Q8IW19|P61247_Q8IW19|P78527_Q8IW19|Q13426_Q8IW19		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
17525340				O14867_P38398|P38398_Q6UWZ7|P38398_Q96RL1|P38398_Q99708|P38398_Q9BX63|Q06609_Q6UWZ7|Q06609_Q96RL1|Q6UWZ7_Q96RL1|Q6UWZ7_Q99708|Q6UWZ7_Q9BX63|Q96RL1_Q99708		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
17827154				O95983_Q13547|O95983_Q92769|P04637_Q13547|P04637_Q92769|P06400_Q13547|P06400_Q92769|P08047_Q92769|P19838_Q13547|P19838_Q92769|P25490_Q13547|P25490_Q92769|P68400_Q12873|P68400_Q13547|P68400_Q92769|P68400_Q96ST3|Q02086_Q92769|Q04206_Q13547|Q04206_Q92769|Q09028_Q13547|Q09028_Q92769|Q12873_Q13547|Q12873_Q92769|Q13547_Q96ST3|Q92769_Q96ST3		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
17873885				P38398_P51965|P38398_P61086|P38398_P61088|P38398_P62988|P38398_Q969T4|P38398_Q96B02|P38398_Q96LR5|P38398_Q99728		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
18423201				P06730_P23443|P06730_P42345|P06730_P55884|P06730_P62753|P23443_P55884|P23443_Q09161|P38919_Q9BY77|P42345_P55884|P42345_Q09161|P55884_Q09161|P62753_Q09161|Q01130_Q9BY77|Q09161_Q9BY77|Q09161_Q9BZI7		no			yes	yes	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
18511905				O75154_P62330|O75154_P62491|O75154_Q02241|O75154_Q9H0H5|Q02241_Q9Y6K9|Q86YS3_Q9H0H5|Q9H0H5_Q9H8V3|Q9H0H5_Q9Y6K9		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
19234109				P04637_Q06945|P04637_Q09472|P04637_Q92793|Q00987_Q06945|Q06945_Q09472|Q06945_Q92793		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
19262695				P12931_P31749|P31749_P32121|P31749_P41240|P31749_P49407|P32121_P41240|P41240_P49407		no			no	no	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
19345326				ENSG00000104081_P10275|ENSG00000104081_Q9Y252|ENSG00000107018_P10275|ENSG00000107018_Q9Y252|ENSG00000142515_P10275|ENSG00000142515_Q9Y252|ENSG00000184012_P10275|P07288_P10275|P10275_Q9UBS8|P10275_Q9Y252|P51668_Q9Y252|Q9UBS8_Q9Y252		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
19369211				O14867_P38398|O14867_Q86YC2|P38398_P51587|P38398_Q86YC2|P38398_Q99728|P38398_Q9BX63|P51587_Q86YC2|Q86YC2_Q99708|Q86YC2_Q9BX63		no			yes	part	yes	part	yes	part	no	no	no	no	part	no	no	no	no	no	no	part	part
