Entry	input_up	Organism ID
F1MBQ6	F1MBQ6	9913
F1MBQ8	F1MBQ8	9913
F1MBR9	F1MBR9	9913
F1MBS0	F1MBS0	9913
F1MBS5	F1MBS5	9913
F1MBS6	F1MBS6	9913
F1MBS7	F1MBS7	9913
F1MBS8	F1MBS8	9913
F1MBS9	F1MBS9	9913
F1MBT2	F1MBT2	9913
F1MBT5	F1MBT5	9913
F1MBT8	F1MBT8	9913
F1MBU2	F1MBU2	9913
F1MBU5	F1MBU5	9913
F1MBU9	F1MBU9	9913
F1MBV6	F1MBV6	9913
F1MBW3	F1MBW3	9913
F1MBW8	F1MBW8	9913
F1MBX3	F1MBX3	9913
F1MBY1	F1MBY1	9913
F1MBY5	F1MBY5	9913
F1MC01	F1MC01	9913
F1MC02	F1MC02	9913
F1MC08	F1MC08	9913
F1MC11	F1MC11	9913
F1MC12	F1MC12	9913
F1MC13	F1MC13	9913
F1MC14	F1MC14	9913
F1MC24	F1MC24	9913
F1MC30	F1MC30	9913
F1MC31	F1MC31	9913
F1MC36	F1MC36	9913
F1MC37	F1MC37	9913
F1MC38	F1MC38	9913
F1MC39	F1MC39	9913
F1MC40	F1MC40	9913
F1MC42	F1MC42	9913
F1MC45	F1MC45	9913
F1MC48	F1MC48	9913
F1MC51	F1MC51	9913
F1MC54	F1MC54	9913
F1MC59	F1MC59	9913
F1MC61	F1MC61	9913
F1MC63	F1MC63	9913
F1MC71	F1MC71	9913
F1MC72	F1MC72	9913
F1MC75	F1MC75	9913
F1MC79	F1MC79	9913
F1MC80	F1MC80	9913
F1MC86	F1MC86	9913
F1MC93	F1MC93	9913
F1MC97	F1MC97	9913
F1MCB3	F1MCB3	9913
F1MCB5	F1MCB5	9913
F1MCC4	F1MCC4	9913
F1MCD3	F1MCD3	9913
F1MCE6	F1MCE6	9913
F1MCE7	F1MCE7	9913
F1MCF1	F1MCF1	9913
F1MCG2	F1MCG2	9913
F1MCG3	F1MCG3	9913
F1MCG5	F1MCG5	9913
F1MCG8	F1MCG8	9913
F1MCG9	F1MCG9	9913
F1MCH0	F1MCH0	9913
F1MCH1	F1MCH1	9913
F1MCH2	F1MCH2	9913
F1MCH6	F1MCH6	9913
F1MCI5	F1MCI5	9913
F1MCI9	F1MCI9	9913
F1MCJ0	F1MCJ0	9913
F1MCJ1	F1MCJ1	9913
F1MCK3	F1MCK3	9913
F1MCK4	F1MCK4	9913
F1MCK5	F1MCK5	9913
F1MCK7	F1MCK7	9913
F1MCL0	F1MCL0	9913
F1MCL3	F1MCL3	9913
F1MCL6	F1MCL6	9913
F1MCL8	F1MCL8	9913
F1MCM1	F1MCM1	9913
F1MCM2	F1MCM2	9913
F1MCM4	F1MCM4	9913
F1MCM5	F1MCM5	9913
F1MCN1	F1MCN1	9913
F1MCN2	F1MCN2	9913
F1MCN3	F1MCN3	9913
F1MCN4	F1MCN4	9913
F1MCN6	F1MCN6	9913
F1MCN8	F1MCN8	9913
F1MCP5	F1MCP5	9913
F1MCQ2	F1MCQ2	9913
F1MCQ5	F1MCQ5	9913
F1MCQ7	F1MCQ7	9913
F1MCR0	F1MCR0	9913
F1MCR2	F1MCR2	9913
F1MCR4	F1MCR4	9913
F1MCR9	F1MCR9	9913
F1MCS2	F1MCS2	9913
F1MCS4	F1MCS4	9913
F1MCS8	F1MCS8	9913
F1MCT1	F1MCT1	9913
F1MCU2	F1MCU2	9913
F1MCU4	F1MCU4	9913
F1MCU7	F1MCU7	9913
F1MCV0	F1MCV0	9913
F1MCV1	F1MCV1	9913
F1MCV2	F1MCV2	9913
F1MCV3	F1MCV3	9913
F1MCV8	F1MCV8	9913
F1MCW8	F1MCW8	9913
F1MCX1	F1MCX1	9913
F1MCX2	F1MCX2	9913
F1MCX4	F1MCX4	9913
F1MCX5	F1MCX5	9913
F1MCY0	F1MCY0	9913
F1MCY1	F1MCY1	9913
F1MCY4	F1MCY4	9913
F1MCY6	F1MCY6	9913
F1MCZ0	F1MCZ0	9913
F1MCZ7	F1MCZ7	9913
F1MD09	F1MD09	9913
F1MD14	F1MD14	9913
F1MD22	F1MD22	9913
F1MD23	F1MD23	9913
F1MD24	F1MD24	9913
F1MD29	F1MD29	9913
F1MD31	F1MD31	9913
F1MD32	F1MD32	9913
F1MD39	F1MD39	9913
F1MD40	F1MD40	9913
F1MD43	F1MD43	9913
F1MD46	F1MD46	9913
F1MD57	F1MD57	9913
F1MD58	F1MD58	9913
F1MD59	F1MD59	9913
F1MD60	F1MD60	9913
F1MD62	F1MD62	9913
F1MD70	F1MD70	9913
F1MD71	F1MD71	9913
F1MD73	F1MD73	9913
F1MD74	F1MD74	9913
F1MD75	F1MD75	9913
F1MD77	F1MD77	9913
F1MD83	F1MD83	9913
F1MD86	F1MD86	9913
F1MD89	F1MD89	9913
F1MD94	F1MD94	9913
F1MD99	F1MD99	9913
F1MDA1	F1MDA1	9913
F1MDA3	F1MDA3	9913
F1MDA6	F1MDA6	9913
F1MDA7	F1MDA7	9913
F1MDA9	F1MDA9	9913
F1MDB4	F1MDB4	9913
F1MDC2	F1MDC2	9913
F1MDC8	F1MDC8	9913
F1MDC9	F1MDC9	9913
F1MDD1	F1MDD1	9913
F1MDD2	F1MDD2	9913
F1MDD5	F1MDD5	9913
F1MDD9	F1MDD9	9913
F1MDE0	F1MDE0	9913
F1MDE1	F1MDE1	9913
F1MDF1	F1MDF1	9913
F1MDF3	F1MDF3	9913
F1MDF8	F1MDF8	9913
F1MDH3	F1MDH3	9913
F1MDI4	F1MDI4	9913
F1MDI7	F1MDI7	9913
F1MDJ6	F1MDJ6	9913
F1MDK0	F1MDK0	9913
F1MDK1	F1MDK1	9913
F1MDL0	F1MDL0	9913
F1MDL2	F1MDL2	9913
F1MDL3	F1MDL3	9913
F1MDL4	F1MDL4	9913
F1MDM0	F1MDM0	9913
F1MDM1	F1MDM1	9913
F1MDM5	F1MDM5	9913
F1MDN4	F1MDN4	9913
F1MDQ5	F1MDQ5	9913
F1MDQ6	F1MDQ6	9913
F1MDQ8	F1MDQ8	9913
F1MDR2	F1MDR2	9913
F1MDR5	F1MDR5	9913
F1MDR7	F1MDR7	9913
F1MDS1	F1MDS1	9913
F1MDS3	F1MDS3	9913
F1MDT2	F1MDT2	9913
F1MDT6	F1MDT6	9913
F1MDT8	F1MDT8	9913
F1MDU1	F1MDU1	9913
F1MDU7	F1MDU7	9913
F1MDU9	F1MDU9	9913
F1MDW9	F1MDW9	9913
F1MDX9	F1MDX9	9913
F1MDY1	F1MDY1	9913
F1MDY7	F1MDY7	9913
F1MDZ7	F1MDZ7	9913
F1ME02	F1ME02	9913
F1ME12	F1ME12	9913
F1ME15	F1ME15	9913
F1ME23	F1ME23	9913
F1ME32	F1ME32	9913
F1ME38	F1ME38	9913
F1ME39	F1ME39	9913
F1ME46	F1ME46	9913
F1ME49	F1ME49	9913
F1ME51	F1ME51	9913
F1ME55	F1ME55	9913
F1ME58	F1ME58	9913
F1ME65	F1ME65	9913
F1ME70	F1ME70	9913
F1ME79	F1ME79	9913
F1ME82	F1ME82	9913
F1ME85	F1ME85	9913
F1ME91	F1ME91	9913
F1ME97	F1ME97	9913
F1ME98	F1ME98	9913
F1ME99	F1ME99	9913
F1MEA9	F1MEA9	9913
F1MEB0	F1MEB0	9913
F1MEB1	F1MEB1	9913
F1MEB5	F1MEB5	9913
F1MEC3	F1MEC3	9913
F1MED0	F1MED0	9913
F1MED8	F1MED8	9913
F1MEE2	F1MEE2	9913
F1MEE7	F1MEE7	9913
F1MEF6	F1MEF6	9913
F1MEF8	F1MEF8	9913
F1MEG3	F1MEG3	9913
F1MEH6	F1MEH6	9913
F1MEI7	F1MEI7	9913
F1MEI8	F1MEI8	9913
F1MEK6	F1MEK6	9913
F1MEL0	F1MEL0	9913
F1MEL5	F1MEL5	9913
F1MEM5	F1MEM5	9913
F1MEM8	F1MEM8	9913
F1MEN6	F1MEN6	9913
F1MEP2	F1MEP2	9913
F1MEP6	F1MEP6	9913
F1MEQ3	F1MEQ3	9913
F1MER3	F1MER3	9913
F1MER7	F1MER7	9913
F1MER9	F1MER9	9913
F1MES1	F1MES1	9913
F1MET0	F1MET0	9913
F1MEU4	F1MEU4	9913
F1MEU8	F1MEU8	9913
F1MEV4	F1MEV4	9913
F1MEV5	F1MEV5	9913
F1MEV7	F1MEV7	9913
F1MEW1	F1MEW1	9913
F1MEW4	F1MEW4	9913
F1MEW6	F1MEW6	9913
F1MEW8	F1MEW8	9913
F1MEW9	F1MEW9	9913
F1MEX1	F1MEX1	9913
F1MEX6	F1MEX6	9913
F1MEX9	F1MEX9	9913
F1MEY7	F1MEY7	9913
F1MEZ2	F1MEZ2	9913
F1MF00	F1MF00	9913
F1MF07	F1MF07	9913
F1MF11	F1MF11	9913
F1MF15	F1MF15	9913
F1MF22	F1MF22	9913
F1MF30	F1MF30	9913
F1MF33	F1MF33	9913
F1MF35	F1MF35	9913
F1MF38	F1MF38	9913
F1MF45	F1MF45	9913
F1MF50	F1MF50	9913
F1MF56	F1MF56	9913
F1MF62	F1MF62	9913
F1MF63	F1MF63	9913
F1MF66	F1MF66	9913
F1MF68	F1MF68	9913
F1MF97	F1MF97	9913
F1MFA5	F1MFA5	9913
F1MFA8	F1MFA8	9913
F1MFA9	F1MFA9	9913
F1MFB2	F1MFB2	9913
F1MFB5	F1MFB5	9913
F1MFB7	F1MFB7	9913
F1MFC0	F1MFC0	9913
F1MFC1	F1MFC1	9913
F1MFC2	F1MFC2	9913
F1MFC5	F1MFC5	9913
F1MFC8	F1MFC8	9913
F1MFC9	F1MFC9	9913
F1MFD1	F1MFD1	9913
F1MFD2	F1MFD2	9913
F1MFD5	F1MFD5	9913
F1MFD9	F1MFD9	9913
F1MFE0	F1MFE0	9913
F1MFE1	F1MFE1	9913
F1MFE3	F1MFE3	9913
F1MFF1	F1MFF1	9913
F1MFF5	F1MFF5	9913
F1MFF7	F1MFF7	9913
F1MFF8	F1MFF8	9913
F1MFG6	F1MFG6	9913
F1MFG7	F1MFG7	9913
F1MFH7	F1MFH7	9913
F1MFH9	F1MFH9	9913
F1MFI1	F1MFI1	9913
F1MFI2	F1MFI2	9913
F1MFI3	F1MFI3	9913
F1MFI6	F1MFI6	9913
F1MFI9	F1MFI9	9913
F1MFJ5	F1MFJ5	9913
F1MFJ6	F1MFJ6	9913
F1MFK1	F1MFK1	9913
F1MFK9	F1MFK9	9913
F1MFL5	F1MFL5	9913
F1MFQ8	F1MFQ8	9913
F1MFR3	F1MFR3	9913
F1MFR6	F1MFR6	9913
F1MFR7	F1MFR7	9913
F1MFR9	F1MFR9	9913
F1MFS2	F1MFS2	9913
F1MFS4	F1MFS4	9913
F1MFT4	F1MFT4	9913
F1MFT9	F1MFT9	9913
F1MFU4	F1MFU4	9913
F1MFW1	F1MFW1	9913
F1MFW5	F1MFW5	9913
F1MFW8	F1MFW8	9913
F1MFW9	F1MFW9	9913
F1MFX0	F1MFX0	9913
F1MFX3	F1MFX3	9913
F1MFX5	F1MFX5	9913
F1MFX6	F1MFX6	9913
F1MFX8	F1MFX8	9913
F1MFX9	F1MFX9	9913
F1MFY5	F1MFY5	9913
F1MFY6	F1MFY6	9913
F1MFY7	F1MFY7	9913
F1MFZ3	F1MFZ3	9913
F1MFZ4	F1MFZ4	9913
F1MFZ7	F1MFZ7	9913
F1MFZ8	F1MFZ8	9913
F1MG05	F1MG05	9913
F1MG06	F1MG06	9913
F1MG08	F1MG08	9913
F1MG10	F1MG10	9913
F1MG12	F1MG12	9913
F1MG16	F1MG16	9913
F1MG19	F1MG19	9913
F1MG21	F1MG21	9913
F1MG23	F1MG23	9913
F1MG24	F1MG24	9913
F1MG30	F1MG30	9913
F1MG34	F1MG34	9913
F1MG37	F1MG37	9913
F1MG43	F1MG43	9913
F1MG44	F1MG44	9913
F1MG46	F1MG46	9913
F1MG47	F1MG47	9913
F1MG53	F1MG53	9913
F1MG56	F1MG56	9913
F1MG59	F1MG59	9913
F1MG70	F1MG70	9913
F1MG82	F1MG82	9913
F1MG84	F1MG84	9913
F1MG86	F1MG86	9913
F1MG91	F1MG91	9913
F1MG95	F1MG95	9913
F1MG97	F1MG97	9913
F1MGA6	F1MGA6	9913
F1MGB5	F1MGB5	9913
F1MGB9	F1MGB9	9913
F1MGC0	F1MGC0	9913
F1MGC2	F1MGC2	9913
F1MGC3	F1MGC3	9913
F1MGC8	F1MGC8	9913
F1MGE7	F1MGE7	9913
F1MGF3	F1MGF3	9913
F1MGF7	F1MGF7	9913
F1MGG2	F1MGG2	9913
F1MGG3	F1MGG3	9913
F1MGG7	F1MGG7	9913
F1MGG8	F1MGG8	9913
F1MGH2	F1MGH2	9913
F1MGH4	F1MGH4	9913
F1MGH8	F1MGH8	9913
F1MGH9	F1MGH9	9913
F1MGI1	F1MGI1	9913
F1MGI2	F1MGI2	9913
F1MGI7	F1MGI7	9913
F1MGJ1	F1MGJ1	9913
F1MGJ4	F1MGJ4	9913
F1MGJ5	F1MGJ5	9913
F1MGJ7	F1MGJ7	9913
F1MGK3	F1MGK3	9913
F1MGK4	F1MGK4	9913
F1MGK7	F1MGK7	9913
F1MGK8	F1MGK8	9913
F1MGL5	F1MGL5	9913
F1MGM1	F1MGM1	9913
F1MGM3	F1MGM3	9913
F1MGM4	F1MGM4	9913
F1MGN5	F1MGN5	9913
F1MGN7	F1MGN7	9913
F1MGP1	F1MGP1	9913
F1MGP5	F1MGP5	9913
F1MGQ5	F1MGQ5	9913
F1MGQ7	F1MGQ7	9913
F1MGQ8	F1MGQ8	9913
F1MGR1	F1MGR1	9913
F1MGR5	F1MGR5	9913
F1MGR6	F1MGR6	9913
F1MGR7	F1MGR7	9913
F1MGR8	F1MGR8	9913
F1MGR9	F1MGR9	9913
F1MGS0	F1MGS0	9913
F1MGS2	F1MGS2	9913
F1MGS8	F1MGS8	9913
F1MGT5	F1MGT5	9913
F1MGT9	F1MGT9	9913
F1MGU0	F1MGU0	9913
F1MGU5	F1MGU5	9913
F1MGU6	F1MGU6	9913
F1MGU7	F1MGU7	9913
F1MGV7	F1MGV7	9913
F1MGX0	F1MGX0	9913
F1MGX8	F1MGX8	9913
F1MGY1	F1MGY1	9913
F1MGY2	F1MGY2	9913
F1MGY3	F1MGY3	9913
F1MGY9	F1MGY9	9913
F1MGZ1	F1MGZ1	9913
F1MGZ3	F1MGZ3	9913
F1MGZ4	F1MGZ4	9913
F1MGZ5	F1MGZ5	9913
F1MGZ9	F1MGZ9	9913
F1MH00	F1MH00	9913
F1MH02	F1MH02	9913
F1MH06	F1MH06	9913
F1MH16	F1MH16	9913
F1MH23	F1MH23	9913
F1MH27	F1MH27	9913
F1MH28	F1MH28	9913
F1MH30	F1MH30	9913
F1MH31	F1MH31	9913
F1MH36	F1MH36	9913
F1MH42	F1MH42	9913
F1MH43	F1MH43	9913
F1MH44	F1MH44	9913
F1MH47	F1MH47	9913
F1MH48	F1MH48	9913
F1MH56	F1MH56	9913
F1MH57	F1MH57	9913
F1MH60	F1MH60	9913
F1MH70	F1MH70	9913
F1MH71	F1MH71	9913
F1MH76	F1MH76	9913
F1MH84	F1MH84	9913
F1MH97	F1MH97	9913
F1MHA1	F1MHA1	9913
F1MHA5	F1MHA5	9913
F1MHB2	F1MHB2	9913
F1MHB8	F1MHB8	9913
F1MHB9	F1MHB9	9913
F1MHC2	F1MHC2	9913
F1MHC3	F1MHC3	9913
F1MHC6	F1MHC6	9913
F1MHD1	F1MHD1	9913
F1MHF0	F1MHF0	9913
F1MHF1	F1MHF1	9913
F1MHG0	F1MHG0	9913
F1MHG1	F1MHG1	9913
F1MHG3	F1MHG3	9913
F1MHG5	F1MHG5	9913
F1MHG6	F1MHG6	9913
F1MHH3	F1MHH3	9913
F1MHI2	F1MHI2	9913
F1MHJ0	F1MHJ0	9913
F1MHK2	F1MHK2	9913
F1MHK5	F1MHK5	9913
F1MHL1	F1MHL1	9913
F1MHM1	F1MHM1	9913
F1MHM9	F1MHM9	9913
F1MHN4	F1MHN4	9913
F1MHN9	F1MHN9	9913
F1MHP0	F1MHP0	9913
F1MHP1	F1MHP1	9913
F1MHP5	F1MHP5	9913
F1MHP6	F1MHP6	9913
F1MHP8	F1MHP8	9913
F1MHQ2	F1MHQ2	9913
F1MHQ3	F1MHQ3	9913
F1MHQ4	F1MHQ4	9913
F1MHQ5	F1MHQ5	9913
F1MHQ8	F1MHQ8	9913
F1MHR0	F1MHR0	9913
F1MHR3	F1MHR3	9913
F1MHR4	F1MHR4	9913
F1MHR6	F1MHR6	9913
F1MHS5	F1MHS5	9913
F1MHS6	F1MHS6	9913
F1MHS9	F1MHS9	9913
F1MHT1	F1MHT1	9913
F1MHT2	F1MHT2	9913
F1MHT7	F1MHT7	9913
F1MHU2	F1MHU2	9913
F1MHU6	F1MHU6	9913
F1MHU9	F1MHU9	9913
F1MHV0	F1MHV0	9913
F1MHV4	F1MHV4	9913
F1MHV5	F1MHV5	9913
F1MHV8	F1MHV8	9913
F1MHW1	F1MHW1	9913
F1MHW5	F1MHW5	9913
F1MHX1	F1MHX1	9913
F1MHX4	F1MHX4	9913
F1MHX8	F1MHX8	9913
F1MHX9	F1MHX9	9913
F1MHY4	F1MHY4	9913
F1MHY8	F1MHY8	9913
F1MHZ1	F1MHZ1	9913
F1MHZ5	F1MHZ5	9913
F1MI03	F1MI03	9913
F1MI10	F1MI10	9913
F1MI11	F1MI11	9913
F1MI23	F1MI23	9913
F1MI27	F1MI27	9913
F1MI30	F1MI30	9913
F1MI32	F1MI32	9913
F1MI38	F1MI38	9913
F1MI39	F1MI39	9913
F1MI46	F1MI46	9913
F1MI53	F1MI53	9913
F1MI54	F1MI54	9913
F1MI58	F1MI58	9913
F1MI65	F1MI65	9913
F1MI67	F1MI67	9913
F1MI86	F1MI86	9913
F1MI91	F1MI91	9913
F1MI98	F1MI98	9913
F1MIA2	F1MIA2	9913
F1MIB2	F1MIB2	9913
F1MIB4	F1MIB4	9913
F1MIC5	F1MIC5	9913
F1MIC9	F1MIC9	9913
F1MID5	F1MID5	9913
F1MIE0	F1MIE0	9913
F1MIE2	F1MIE2	9913
F1MIE5	F1MIE5	9913
F1MIE6	F1MIE6	9913
F1MIF2	F1MIF2	9913
F1MIG7	F1MIG7	9913
F1MIH2	F1MIH2	9913
F1MIH7	F1MIH7	9913
F1MIH8	F1MIH8	9913
F1MII0	F1MII0	9913
F1MII2	F1MII2	9913
F1MII5	F1MII5	9913
F1MII8	F1MII8	9913
F1MII9	F1MII9	9913
F1MIJ0	F1MIJ0	9913
F1MIJ1	F1MIJ1	9913
F1MIJ3	F1MIJ3	9913
F1MIJ4	F1MIJ4	9913
F1MIJ5	F1MIJ5	9913
F1MIK1	F1MIK1	9913
F1MIL9	F1MIL9	9913
F1MIM4	F1MIM4	9913
F1MIN2	F1MIN2	9913
F1MIN3	F1MIN3	9913
F1MIP7	F1MIP7	9913
F1MIP9	F1MIP9	9913
F1MIQ2	F1MIQ2	9913
F1MIQ3	F1MIQ3	9913
F1MIS2	F1MIS2	9913
F1MIT2	F1MIT2	9913
F1MIT4	F1MIT4	9913
F1MIT6	F1MIT6	9913
F1MIU2	F1MIU2	9913
F1MIU7	F1MIU7	9913
F1MIV2	F1MIV2	9913
F1MIV9	F1MIV9	9913
F1MIW3	F1MIW3	9913
F1MIW8	F1MIW8	9913
F1MIX0	F1MIX0	9913
F1MIX5	F1MIX5	9913
F1MIX6	F1MIX6	9913
F1MIX9	F1MIX9	9913
F1MIY6	F1MIY6	9913
F1MIY8	F1MIY8	9913
F1MIZ1	F1MIZ1	9913
F1MIZ5	F1MIZ5	9913
F1MIZ8	F1MIZ8	9913
F1MJ09	F1MJ09	9913
F1MJ10	F1MJ10	9913
F1MJ11	F1MJ11	9913
F1MJ12	F1MJ12	9913
F1MJ14	F1MJ14	9913
F1MJ20	F1MJ20	9913
F1MJ26	F1MJ26	9913
F1MJ28	F1MJ28	9913
F1MJ29	F1MJ29	9913
F1MJ31	F1MJ31	9913
F1MJ34	F1MJ34	9913
F1MJ35	F1MJ35	9913
F1MJ46	F1MJ46	9913
F1MJ48	F1MJ48	9913
F1MJ55	F1MJ55	9913
F1MJ58	F1MJ58	9913
F1MJ59	F1MJ59	9913
F1MJ63	F1MJ63	9913
F1MJ66	F1MJ66	9913
F1MJ71	F1MJ71	9913
F1MJ80	F1MJ80	9913
F1MJ84	F1MJ84	9913
F1MJ90	F1MJ90	9913
F1MJ93	F1MJ93	9913
F1MJ95	F1MJ95	9913
F1MJ99	F1MJ99	9913
F1MJA7	F1MJA7	9913
F1MJA9	F1MJA9	9913
F1MJB1	F1MJB1	9913
F1MJB6	F1MJB6	9913
F1MJC2	F1MJC2	9913
F1MJC4	F1MJC4	9913
F1MJD0	F1MJD0	9913
F1MJD1	F1MJD1	9913
F1MJD7	F1MJD7	9913
F1MJE0	F1MJE0	9913
F1MJE8	F1MJE8	9913
F1MJE9	F1MJE9	9913
F1MJH0	F1MJH0	9913
F1MJH1	F1MJH1	9913
F1MJH5	F1MJH5	9913
F1MJH6	F1MJH6	9913
F1MJH8	F1MJH8	9913
F1MJI2	F1MJI2	9913
F1MJI3	F1MJI3	9913
F1MJI8	F1MJI8	9913
F1MJJ2	F1MJJ2	9913
F1MJK4	F1MJK4	9913
F1MJL3	F1MJL3	9913
F1MJL8	F1MJL8	9913
F1MJM1	F1MJM1	9913
F1MJM3	F1MJM3	9913
F1MJM4	F1MJM4	9913
F1MJM5	F1MJM5	9913
F1MJN4	F1MJN4	9913
F1MJP7	F1MJP7	9913
F1MJP8	F1MJP8	9913
F1MJQ1	F1MJQ1	9913
F1MJQ3	F1MJQ3	9913
F1MJQ4	F1MJQ4	9913
F1MJQ5	F1MJQ5	9913
F1MJQ6	F1MJQ6	9913
F1MJQ8	F1MJQ8	9913
F1MJR2	F1MJR2	9913
F1MJR4	F1MJR4	9913
F1MJR5	F1MJR5	9913
F1MJR6	F1MJR6	9913
F1MJR9	F1MJR9	9913
F1MJT6	F1MJT6	9913
F1MJT9	F1MJT9	9913
F1MJU4	F1MJU4	9913
F1MJU5	F1MJU5	9913
F1MJV0	F1MJV0	9913
F1MJV1	F1MJV1	9913
F1MJV3	F1MJV3	9913
F1MJV4	F1MJV4	9913
F1MJV5	F1MJV5	9913
F1MJW2	F1MJW2	9913
F1MJW3	F1MJW3	9913
F1MJX4	F1MJX4	9913
F1MJX9	F1MJX9	9913
F1MJY2	F1MJY2	9913
F1MJY6	F1MJY6	9913
F1MJY9	F1MJY9	9913
F1MJZ0	F1MJZ0	9913
F1MJZ1	F1MJZ1	9913
F1MJZ4	F1MJZ4	9913
F1MJZ7	F1MJZ7	9913
F1MJZ8	F1MJZ8	9913
F1MJZ9	F1MJZ9	9913
F1MK01	F1MK01	9913
F1MK10	F1MK10	9913
F1MK12	F1MK12	9913
F1MK16	F1MK16	9913
F1MK19	F1MK19	9913
F1MK25	F1MK25	9913
F1MK30	F1MK30	9913
F1MK32	F1MK32	9913
F1MK34	F1MK34	9913
F1MK42	F1MK42	9913
F1MK44	F1MK44	9913
F1MK58	F1MK58	9913
F1MK64	F1MK64	9913
F1MK69	F1MK69	9913
F1MK72	F1MK72	9913
F1MK73	F1MK73	9913
F1MK86	F1MK86	9913
F1MKA0	F1MKA0	9913
F1MKA7	F1MKA7	9913
F1MKA9	F1MKA9	9913
F1MKB0	F1MKB0	9913
F1MKB5	F1MKB5	9913
F1MKB6	F1MKB6	9913
F1MKB7	F1MKB7	9913
F1MKB9	F1MKB9	9913
F1MKC4	F1MKC4	9913
F1MKE7	F1MKE7	9913
F1MKE9	F1MKE9	9913
F1MKF7	F1MKF7	9913
F1MKG1	F1MKG1	9913
F1MKG2	F1MKG2	9913
F1MKH0	F1MKH0	9913
F1MKH2	F1MKH2	9913
F1MKH8	F1MKH8	9913
F1MKH9	F1MKH9	9913
F1MKI0	F1MKI0	9913
F1MKI1	F1MKI1	9913
F1MKI2	F1MKI2	9913
F1MKI8	F1MKI8	9913
F1MKK7	F1MKK7	9913
F1MKN2	F1MKN2	9913
F1MKN3	F1MKN3	9913
F1MKP1	F1MKP1	9913
F1MKP4	F1MKP4	9913
F1MKP6	F1MKP6	9913
F1MKR0	F1MKR0	9913
F1MKR1	F1MKR1	9913
F1MKR2	F1MKR2	9913
F1MKS3	F1MKS3	9913
F1MKS5	F1MKS5	9913
F1MKS7	F1MKS7	9913
F1MKT0	F1MKT0	9913
F1MKT2	F1MKT2	9913
F1MKT3	F1MKT3	9913
F1MKU0	F1MKU0	9913
F1MKU1	F1MKU1	9913
F1MKU2	F1MKU2	9913
F1MKU4	F1MKU4	9913
F1MKV5	F1MKV5	9913
F1MKV7	F1MKV7	9913
F1MKV8	F1MKV8	9913
F1MKV9	F1MKV9	9913
F1MKW9	F1MKW9	9913
F1MKX1	F1MKX1	9913
F1MKX4	F1MKX4	9913
F1MKX7	F1MKX7	9913
F1MKX8	F1MKX8	9913
F1MKX9	F1MKX9	9913
F1MKY4	F1MKY4	9913
F1ML02	F1ML02	9913
F1ML03	F1ML03	9913
F1ML06	F1ML06	9913
F1ML11	F1ML11	9913
F1ML13	F1ML13	9913
F1ML17	F1ML17	9913
F1ML22	F1ML22	9913
F1ML40	F1ML40	9913
F1ML44	F1ML44	9913
F1ML45	F1ML45	9913
F1ML52	F1ML52	9913
F1ML54	F1ML54	9913
F1ML59	F1ML59	9913
F1ML60	F1ML60	9913
F1ML61	F1ML61	9913
F1ML62	F1ML62	9913
F1ML63	F1ML63	9913
F1ML65	F1ML65	9913
F1ML72	F1ML72	9913
F1ML75	F1ML75	9913
F1ML83	F1ML83	9913
F1ML85	F1ML85	9913
F1ML89	F1ML89	9913
F1ML91	F1ML91	9913
F1ML95	F1ML95	9913
F1ML96	F1ML96	9913
F1ML98	F1ML98	9913
F1MLA4	F1MLA4	9913
F1MLB1	F1MLB1	9913
F1MLB2	F1MLB2	9913
F1MLB8	F1MLB8	9913
F1MLB9	F1MLB9	9913
F1MLC0	F1MLC0	9913
F1MLC2	F1MLC2	9913
F1MLD6	F1MLD6	9913
F1MLD8	F1MLD8	9913
F1MLE3	F1MLE3	9913
F1MLE5	F1MLE5	9913
F1MLE8	F1MLE8	9913
F1MLF8	F1MLF8	9913
F1MLF9	F1MLF9	9913
F1MLG0	F1MLG0	9913
F1MLG3	F1MLG3	9913
F1MLG7	F1MLG7	9913
F1MLG9	F1MLG9	9913
F1MLH1	F1MLH1	9913
F1MLI0	F1MLI0	9913
F1MLI5	F1MLI5	9913
F1MLI6	F1MLI6	9913
F1MLJ5	F1MLJ5	9913
F1MLJ7	F1MLJ7	9913
F1MLJ8	F1MLJ8	9913
F1MLK1	F1MLK1	9913
F1MLL8	F1MLL8	9913
F1MLM1	F1MLM1	9913
F1MLN0	F1MLN0	9913
F1MLN1	F1MLN1	9913
F1MLN4	F1MLN4	9913
F1MLP3	F1MLP3	9913
F1MLP7	F1MLP7	9913
F1MLP8	F1MLP8	9913
F1MLQ1	F1MLQ1	9913
F1MLQ3	F1MLQ3	9913
F1MLQ5	F1MLQ5	9913
F1MLR0	F1MLR0	9913
F1MLR1	F1MLR1	9913
F1MLR4	F1MLR4	9913
F1MLS1	F1MLS1	9913
F1MLS2	F1MLS2	9913
F1MLS5	F1MLS5	9913
F1MLT0	F1MLT0	9913
F1MLT5	F1MLT5	9913
F1MLU7	F1MLU7	9913
O02811	F1MLV0	9913
F1MLV1	F1MLV1	9913
F1MLV2	F1MLV2	9913
F1MLV6	F1MLV6	9913
F1MLW0	F1MLW0	9913
F1MLW2	F1MLW2	9913
F1MLW4	F1MLW4	9913
F1MLW5	F1MLW5	9913
F1MLW9	F1MLW9	9913
F1MLX2	F1MLX2	9913
F1MLX6	F1MLX6	9913
