input_up	Organism ID
F1QBY6	7955
E9QIL7	7955
F1R5Q8	7955
H9GXU3	7955
E9QDG4	7955
H0WEA7	7955
H9GYY6	7955
H0WEA8	7955
A8WG83	7955
E7F155	7955
H9GYC3	7955
F1QBQ9	7955
E9QGK6	7955
K7DYP1	7955
K7DYP0	7955
K7DYP4	7955
F1Q4L7	7955
H2L2P9	7955
H9GZ35	7955
F1QZV8	7955
E9QGZ5	7955
F1QZV3	7955
K7DYC9	7955
E7EYN9	7955
F1R995	7955
E9QG71	7955
F1QRH5	7955
H9GY32	7955
E9QCU9	7955
F1QLB9	7955
F1QF37	7955
E9QBU0	7955
F1R303	7955
H9GY51	7955
E9QET8	7955
E9QDT8	7955
F1QKF0	7955
F1R7H7	7955
H9GY49	7955
F1R700	7955
F8W3S5	7955
E7F3L5	7955
K7DY31	7955
F1R2P3	7955
F1QDB9	7955
H9GYS8	7955
F1Q4M4	7955
F1QJB1	7955
H9GYS9	7955
B0S8F6	7955
B0S8F9	7955
B0S8F7	7955
F1R8I4	7955
F1QIR9	7955
E9QGI9	7955
H0WF73	7955
F1Q7D8	7955
E9QF85	7955
F1R3U3	
F1R7E2	7955
F6NIF6	7955
E9QFI3	7955
E9QG98	7955
F1QH35	7955
F1QMQ6	7955
F1QRU9	7955
H9GZI8	7955
F6P4J8	7955
H9GYT5	7955
H0WFI2	7955
E9QC41	7955
F1QNQ4	7955
E9QBS0	7955
F1QC53	7955
F6NNH5	7955
F1QW67	7955
H0WEW9	7955
E7F9K0	7955
F1QPN6	7955
K7DY09	7955
H9GYV2	7955
F1QID1	7955
H9GZH0	7955
E7FB62	7955
F1R0C5	7955
E7F196	7955
H9GZH8	7955
F6NGY5	7955
H0WEE9	7955
E7F5J7	7955
F1R7E8	7955
F1R8I9	7955
H9GXQ6	7955
F1R8I8	7955
F1QHQ0	7955
F1QQR3	7955
F1R3E2	7955
H9GXQ2	7955
F1QSI0	7955
F1R037	7955
H0WE90	7955
F6NUU8	7955
E9QI48	7955
H9GXN7	7955
F1QLX0	7955
H9GYN0	7955
F1Q629	7955
H0WF97	7955
E7F4H8	7955
F1QAM9	7955
E9QCH7	7955
E9QF14	7955
E9QCH9	7955
E7EXN3	7955
H0WEI2	7955
E7FG62	7955
F1Q5P9	7955
E9QIE1	7955
F1RE89	7955
L7N0X0	7955
L7N0X1	7955
F1QEN0	7955
E9QB23	7955
L7N0X2	7955
L7N0X3	7955
H9GY06	7955
F1QZZ8	7955
F1QPY4	7955
R4GDY0	7955
B0V1J4	7955
F1QB02	7955
K7DYF1	7955
E7FEV8	7955
E9QIV5	7955
E7FG66	7955
F6NUD3	7955
E7F330	7955
E9QB30	7955
E7EYA1	7955
H0WEJ6	7955
E9QB31	7955
F1Q507	7955
F1QDY3	
H9GZ13	7955
F1Q644	7955
R4GEL5	7955
F6NSW4	7955
K7DYE1	7955
H9GZL5	7955
E9QDN0	7955
H9GYA7	7955
U3JB30	7955
H9GYA2	7955
F1QGB3	7955
E7F325	7955
F1R0P8	7955
E7FDB7	7955
H0WEI8	7955
E7FAI2	7955
H9GYQ8	7955
F1QC24	7955
F1QCD7	7955
E9QJG9	7955
F1QUN6	7955
H9GYQ5	7955
F1Q714	7955
F1R5Y0	7955
F1Q912	7955
E9QF46	7955
H9GYZ8	7955
F1QHW2	7955
F6NYW2	7955
F1QBP8	7955
H2ZRG4	7955
E7FAH2	7955
H9GYJ1	7955
E7FCQ6	7955
F1RD90	7955
F6NKC0	
E7F4T3	
F1R906	7955
F1R805	7955
H2ZRG5	7955
K7DYK4	7955
I3IRV5	7955
F6P2H7	7955
F1QUX8	7955
F1QGX2	7955
E7EXR4	7955
E7F4D9	7955
F6PA60	7955
F1R6W9	7955
F8W5Z8	7955
E7F0S4	7955
H0WFD1	7955
F1QEJ0	7955
H2ZRF3	7955
F1R266	
E7FCR7	7955
F1QL94	7955
H0WEL0	7955
F1RAS6	7955
F1R7P7	
F1QT11	7955
F1QWP8	7955
F1QWP1	7955
F1QIX6	7955
E7F1R2	7955
F1R9W1	7955
E7F4F3	7955
E9QBJ3	7955
F1QLZ1	7955
I3ISX3	7955
E9QCN0	7955
E9QH21	7955
H9GYL5	7955
K7DY86	7955
F1RCD1	7955
E7FCS7	7955
F1R9D0	7955
E9QIY5	7955
F1RBV3	7955
F1QKY6	7955
R4GDU7	7955
E7F1B2	7955
K7DYI7	7955
R4GEH5	7955
F1R5D8	7955
K9J6Q8	7955
K9J6Q7	7955
E7EZS1	7955
F1R284	7955
R4GEW6	7955
A9JRG2	7955
E9QIK7	7955
E7F8F9	7955
F1R1W6	7955
E7EZF7	7955
E9QD05	7955
E9QIX4	7955
K7DY87	7955
F1QT34	7955
E7F379	7955
E7EZ42	7955
K9J6R1	7955
F1QDL3	7955
E9QDK0	7955
K7DYH6	7955
E7F967	
F6P5X8	7955
F7BPU8	8364
Q28HA1	8364
Q6P7L3	8364
Q9DDA0	8364
Q28FA6	8364
F7E741	8364
F6QH53	8364
Q28GP5	8364
F6QGW4	8364
F7B6Y3	8364
F7A6V5	8364
B2GUK8	8364
Q28DL0	8364
A0JM75	8364
E9QC84	7955
Q502Q3	7955
Q6NYJ9	7955
Q5EAQ7	7955
A2CEJ3	7955
O73874	7955
E7FC95	7955
Q90Z32	7955
Q6NWK2	7955
B0CM03	7955
Q90Z31	7955
Q90Z33	7955
E9QF63	7955
F1QHF1	7955
Q7ZVF9	7955
E9QI07	7955
F1QR66	7955
E7F1Q8	7955
E9QG93	7955
F1R5P2	7955
B8JKB8	7955
Q7ZVI7	7955
E9QBV1	7955
F1RB71	7955
F1R5F3	7955
F1QUJ2	7955
F1R966	7955
F1QJ47	
A8E7K7	7955
F1QEJ3	7955
Q6P937	7955
F1QEH6	7955
E7FBE5	7955
F1RD00	7955
F1QZ45	7955
F1Q9V1	7955
F8W3A5	7955
F1QZU8	7955
E7FG26	7955
F8W429	7955
E9QDE6	7955
I3IT87	7955
Q6PEJ2	7955
E9QD79	7955
Q5TZI0	7955
B6V3E1	7955
P47793	7955
F1QK98	7955
F1Q8M2	7955
Q9IA36	59729
H0ZAS3	59729
P63281	10116
Q5U2M8	10116
Q5I0H3	10116
Q9V3L6	7227
Q7K4N3	7227
Q9VAN6	7227
F2Z592	9823
F1SDV6	9823
K7GLG6	9823
I3LR27	9823
I3LVM0	9823
P54367	7227
D2NUL2	7227
B7Z0L6	7227
Q9VEC6	7227
Q5BIJ2	7227
P83101	7227
P18824	7227
B7Z0L7	7227
Q9VAS9	7227
P18431	7227
Q9Y1T2	7227
C6SV32	7227
P36179	7227
B5RIT7	7227
P23696	7227
Q961B0	7227
Q9VB23	7227
Q0KI58	7227
Q9NFM7	7227
Q9V407	7227
Q8IN89	7227
P91667	7227
Q8IN90	7227
F1MGR6	9913
F1N4C7	9913
F1MZ60	9913
Q45KY2	9913
Q3T0F9	9913
Q45KY0	9913
E1BBD2	9913
F1MYF9	9913
E1BKA6	9913
F1N7C3	9913
Q0IIE2	9913
Q3ZC95	9913
F1N6T8	9913
F1PMN2	9615
F6Y4G8	9615
E2R9W9	9615
F1P630	9615
P03428	211044
P03433	211044
P03466	211044
P03431	211044
E2RTK8	9615
J9P3S4	9615
F1PUK4	9615
F6UTT0	9615
H0Z834	59729
P24348	6239
Q9NAD6	6239
H0ZQ25	59729
H0ZWD7	59729
H0YZ46	59729
P62874	10090
P08752	10090
Q9DC51	10090
B2RSH2	10090
Q3V3I2	10090
Q9CPV9	10090
P63213	10090
F6V9F4	8364
B1WAY3	8364
F6V922	8364
F1RX35	9823
F1RX36	9823
Q95JH1	9823
I3LFA7	9823
F1SS24	9823
P79296	9823
F1RQY8	9823
O02688	9823
I3LQR9	9823
K7GM45	9823
K7GML3	9823
K7GRZ6	9823
D6BR76	9823
Q6R6M8	9823
P14477	9823
F1SFZ8	9823
F1SL22	9823
I3LSF9	9823
F1SEK8	9823
I3L5L1	9823
I3LJA6	9823
K7GNN0	9823
F6WQA1	8364
F6ZXW7	8364
F7DLE7	8364
F6ST94	8364
F6UAA1	8364
F6UQK1	8364
F6SRT1	8364
Q5FVW8	8364
F7CL91	8364
F7E8W8	8364
F7EFJ1	8364
Q6DF16	8364
B1WAR8	8364
F6XJP4	8364
F7EJ90	8364
F1RV20	9823
F1S9S2	9823
I3LKQ3	9823
Q90YD6	8364
Q28FI5	8364
F6RSX6	8364
A9ULK0	8364
Q6P4J4	8364
Q90YD7	8364
F6X227	8364
Q6F2B8	8364
F7APG6	8364
Q5XI34	10116
D4A1A5	10116
Q07014	10116
Q792X1	10116
Q80W83	10116
P63331	10116
G3V7D2	10116
F1LM93	10116
F1MAA3	10116
Q9WUD9	10116
D3ZHI9	10116
Q792X0	10116
Q4QQT4	10116
D3ZDI7	10116
Q01621	10116
O35531	10116
Q62680	10116
Q62844	10116
P62716	10116
G3V671	10116
P17812	9606
E1BQR9	9031
H9L029	9031
Q920H4	10090
P12657	10090
Q9ERZ3	10090
P04695	9913
P04696	9913
P62871	9913
P63212	9913
P51490	9913
P02699	9913
Q9BGI7	9913
F1SMF9	9823
Q4VT53	9823
Q9MYT8	9823
I3LG63	9823
F1SAK6	9823
F1REX4	9823
F1SBN7	9823
Q7YS30	9823
Q0QEM6	9823
F1SLA0	9823
P80021	9823
F1SHX8	9823
P13618	9823
F1RZI0	9823
Q2EN81	9823
Q35915	9823
A5GFX4	9823
F1S6Q7	9823
K7GLT8	9823
F1RWF6	9823
F7DKY7	8364
Q28DT3	8364
Q640B3	8364
F6SJ13	8364
P27674	9913
F1R776	7955
Q30KV0	9615
Q01955	9606
Q14031	9606
P12110	9606
P12109	9606
P12111	9606
A8TX70	9606
P08572	9606
P04004	9606
P53420	9606
A6NMZ7	9606
P29400	9606
P02462	9606
A6XLD9	7955
F1RDU4	7955
F1QH12	7955
A8WG34	7955
F6P055	7955
Q9SZM2	3702
Q0WSR1	3702
F4JTK8	3702
Q8S9L3	3702
Q9C6Y8	3702
C0Z3E9	3702
C0Z224	3702
Q9LPE9	3702
Q17QG8	9913
E1BI26	9913
Q2VT23	9913
E1BDS6	9913
E1BT71	9031
Q5ZJY8	9031
E2R8I9	9615
K7GK91	9823
Q07717	9823
Q9TSE1	9823
F1S1N0	9823
F1S1N1	9823
O19080	9823
K7GKG4	9823
Q9TSE2	9823
K7GQ41	9823
F1RZ57	9823
T2HTE3	9823
F1RZ59	9823
K7GNK3	9823
K7GP21	9823
Q53U63	9823
F1S2A8	9823
O19079	9823
K7GMI5	9823
K7GPX3	9823
F1RTG8	9823
F1Q1D5	9615
E2QVF3	9615
F6XJ47	9615
E2RIY9	9615
E2RJA0	9615
E2RA66	9615
E2REG4	9615
E2REH3	9615
B4YYD8	9823
B4YYD9	9823
F1SSJ3	9823
H0ZCH5	59729
H1A4F3	59729
H0YUY9	59729
H0Z7S3	59729
B8JK95	7955
A3KP14	7955
E9QCS8	7955
E7FFN9	7955
Q8AX86	7955
E9QEJ7	7955
Q1RM84	7955
F1R5B2	7955
Q5XJ87	7955
A5PMD4	7955
E9QH51	7955
E9QFD4	7955
H6S1N4	9913
Q2QJG3	9913
Q1RMJ6	9913
F1MRD0	9913
Q9TTW4	9913
P02584	9913
E1BHJ0	9913
P63258	9913
E1B718	9913
Q09430	9913
H0ZR12	59729
F1SAS1	9823
D3ZGP2	10116
M0R946	10116
F1LYE0	10116
F1M5D1	10116
P25685	9606
Q8IW41	9606
R4GJS6	9031
Q6PPA9	9031
F1P2M6	9031
A6N9E0	9031
F1P386	9031
H9KZT6	9031
R4GHS1	9031
Q16280	9606
Q13563	9606
Q9ULH1	9606
O75154	9606
Q14028	9606
P08100	9606
P61006	9606
P62491	9606
Q8IV77	9606
P98161	9606
Q96QF0	9606
F1P7W0	9615
J9P6Q9	9615
E2R049	9615
F1PQQ9	9615
J9P916	9615
F1PQP7	9615
F1PQP4	9615
F1P7V3	9615
H0ZM84	59729
Q9VKD3	7227
P37193	7227
Q8SZA8	7227
O46098	7227
Q9W385	7227
Q9VHK6	7227
F8W280	7955
F1R9S1	7955
B8JIA7	7955
F1Q9D1	7955
F8W2E1	7955
Q5D018	7955
E7F1X7	7955
Q566Y8	7955
F1Q900	7955
F8W2X4	7955
F1REA4	7955
F1QI56	7955
F1QNX7	7955
F1Q7H6	7955
Q8JGR6	7955
Q6PG31	7955
E7EYP0	7955
E2RGR9	9615
D3Z9B7	10116
Q6IRF5	10116
Q5U2V4	10116
D3ZQH6	10116
D4A1I6	10116
Q8SZT4	7227
Q5U110	7227
Q9V853	7227
O15968	7227
F5GUA0	6239
Q21333	6239
A7DT41	6239
P46150	7227
P83099	7227
F1NP14	9031
R4GHE0	9031
F1MCN8	9913
F1M792	10116
F6QGI3	8364
F7C074	8364
F7DXC8	8364
F7ELD9	8364
Q9BL72	6239
Q22038	6239
Q9UTJ7	284812
O74882	284812
P21911	284812
A4III3	8364
F6S8L5	8364
F7EI43	8364
K9J8B2	8364
F7BA34	8364
F6X4N0	8364
F6XF66	8364
F6SSP5	8364
F6X457	8364
P23193	9606
Q15369	9606
O60563	9606
Q14241	9606
P50750	9606
P18615	9606
O00267	9606
Q15370	9606
P63272	9606
Q8IXH7	9606
P04608	11706
Q8WX92	9606
P55199	9606
Q9H3P2	9606
Q9Y5B9	9606
Q08945	9606
P99999	9606
O14727	9606
P55211	9606
Q0VD16	9913
P48734	9913
F1P608	9615
P17252	9606
I3L6U9	9823
F1S9U6	9823
A5A756	9823
A7UGA9	9823
K7GMP1	9823
I3LJ42	9823
F1S2H6	9823
J9JIL1	9823
F1S2H5	9823
A4L2Z4	9823
J9P5S9	9615
E2QW08	9615
F1Q420	9615
O09173	10090
P51908	10090
Q5YD48	10090
F1SBM1	9823
F1RXE3	9823
F1S0E8	9823
I3L835	9823
F1SB49	9823
F1S0H7	9823
I3LT03	9823
F1S6H7	9823
F1S6K4	9823
I3LH83	9823
A3AGX1	39947
Q0DSS1	39947
Q10MX0	39947
F1Q7S5	7955
B0S6V7	7955
B0S6V6	7955
Q6PBT8	7955
B3DHR9	7955
Q6PC73	7955
Q1L8M3	7955
F1QAD7	7955
Q1XG76	7955
Q6DG07	7955
Q1XG75	7955
E9QFV9	7955
F1RBT3	7955
Q805B2	7955
Q800L8	7955
B3DGE3	7955
A4QN31	7955
Q38PL0	7955
Q9DFC9	7955
A2CF52	7955
F1Q6C3	7955
Q5TLE1	7955
Q5TLE2	7955
Q5RKN6	7955
Q2LGG1	7955
F1Q5H9	7955
Q6SJP8	7955
O57341	7955
F1QKX4	7955
H9GXW8	7955
Q2LJ24	7955
I3IS41	7955
F1QMV2	
P48802	7955
F2Z4R8	7955
Q8AY90	7955
F1RBS5	7955
A4JYI8	7955
Q2HXK8	7955
Q5TKR7	7955
Q7ZWG0	7955
F8W376	7955
Q9P6I5	284812
F6U8C1	8364
F6U5N7	8364
F6UJK0	8364
B1WAU7	8364
F6U272	8364
F6V2S7	8364
Q28E60	8364
G3MYW1	9913
F1MPD0	9913
Q07112	9913
E1BIN8	9913
E1BBE2	9913
P23727	9913
A2VE27	9913
A3KN34	9913
P32871	9913
F1N758	9913
F1MCQ7	9913
Q5XJ45	7955
F8W3J7	7955
Q5SPB0	7955
Q27571	7227
B3IWS7	9823
F1SUZ4	9823
F1RZR0	9823
F1SFL3	9823
F1SG77	9823
I3LHZ3	9823
I3LH12	9823
P79248	9823
D5KRL4	9823
I3LM11	9823
D5KRL5	9823
I3LCP1	9823
I3LCM9	9823
G5E5V1	9913
F1MZ96	9913
F1MH40	9913
Q28074	9913
G3N0V0	9913
Q2KI63	9913
G3N2D7	9913
Q0VCU4	9913
F1N160	9913
G5E604	9913
G5E5H2	9913
G3N028	9913
G3MZE0	9913
G3N134	9913
F1MCF8	9913
G3X7I5	9913
O77624	9913
F1MLW7	9913
F1MLW8	9913
E7F4N7	7955
Q96FI4	9606
P06746	9606
Q969S2	9606
P04639	10116
E7F1L8	7955
A9ZMG5	7955
F1QVU4	7955
B3IWJ8	7955
Q6DJS5	8364
H0ZM33	59729
H0ZM34	59729
Q0E9J7	7227
Q0E9J8	7227
B7Z0D9	7227
Q0E9J9	7227
Q0E9K1	7227
Q0E9K0	7227
Q0E9K3	7227
Q0E9K2	7227
Q0E9K5	7227
D3DMK1	7227
Q0E9K4	7227
Q0E9K7	7227
Q0E9K6	7227
Q0E8G9	7227
Q95S10	7227
Q0E9K8	7227
Q0E9K9	7227
Q0E9H0	
Q0E9H1	
Q8IGA5	7227
Q0E9H2	
Q0E9H3	
Q0E9H4	
Q0E9L4	7227
M9PHS6	7227
Q0E9L3	7227
Q0E9L2	7227
Q0E9L1	7227
Q0E9L8	7227
Q0E9G9	
Q0E9L7	7227
Q0E9L6	7227
Q0E9L5	7227
Q0E9L0	7227
Q059C2	7227
Q0E9L9	7227
Q0E9H9	7227
Q95TG0	7227
Q0E9H5	7227
Q0E9H6	7227
Q0E9H7	7227
Q0E9H8	7227
Q0E9I3	7227
Q0E9I2	7227
Q0E9M0	7227
Q0E9I5	7227
Q0E9M1	7227
Q0E9I4	7227
Q0E9I1	7227
Q0E9I0	7227
Q0E9M2	7227
Q3ZAL9	7227
Q0E9M3	7227
Q0E9M4	7227
Q9NBA1	7227
A1Z6X1	7227
A1Z6X3	7227
A1Z6X2	7227
A8JR35	7227
Q0E9I8	7227
Q0E9I9	7227
Q0E9I6	7227
Q0E9I7	7227
Q0E9J6	7227
Q0E9J5	7227
Q0E9J4	7227
Q0E9J3	7227
Q6IDE9	7227
Q0E9J2	7227
Q0E9J1	7227
Q0E9J0	7227
Q1RKW0	7227
Q1EBY4	7227
P78352	9606
Q99996	9606
Q13972	9606
Q05586	9606
P07196	9606
P35609	9606
Q12879	9606
P62158	9606
O15399	9606
Q9UQM7	9606
Q13555	9606
Q13554	9606
Q13224	9606
O14827	9606
Q14957	9606
Q13557	9606
E1BG58	9913
E1BP71	9913
G3X704	9913
P52897	9913
M0QVY9	9913
P52898	9913
Q3ZBG2	9913
F1MK69	9913
G3X7D7	9913
M0QW14	9913
E1BBH6	9913
F1MT58	9913
M0QW16	9913
M0QW25	9913
M0QW04	9913
M0QW21	9913
J9NWC7	9615
B0BNI4	10116
B1WC40	10116
Q56A27	10116
M0R907	10116
D4AAT4	10116
B2RYU1	10116
F1LTH0	10116
B5DEP7	10116
D4A8M5	10116
B0BN51	10116
D3ZSP1	10116
Q95KV2	9913
Q4VS16	9913
A7E310	9913
A6H792	9913
F1MQA1	9913
G3N0X2	9913
G3MXR4	9913
F1MHC6	9913
E1BHC1	9913
F1N3T9	9913
E1B7I9	9913
E1BJU2	9913
P03968	9913
E1BEB9	9913
F2Z4J0	9913
Q863D7	9913
F1MNW2	9913
F1N6G8	9913
E1BGY3	9913
E1BP37	9913
F1N6H0	9913
A0MTF4	9913
Q28111	9913
Q18547	6239
G5EFY1	6239
P0CG71	6239
P34429	6239
Q18841	6239
O02115	6239
Q22557	6239
P49632	6239
O44175	6239
Q19537	6239
P53016	6239
E2RC08	9615
F1R9N9	7955
Q6P3I8	7955
Q9TSV8	9823
P26445	9823
F1SL29	9823
F1SBS6	9823
P13504	10090
Q61730	10090
P22366	10090
Q9QZ06	10090
Q8R4K2	10090
P68433	10090
P84228	10090
Q6PCM1	10090
Q80TJ7	10090
Q8BM75	10090
B9EKS2	10090
Q9WTU0	10090
Q3UWM4	10090
Q7T3D3	7955
E7EXJ0	
B8JL39	7955
E9QDH0	7955
F1QDT7	7955
F1R9C3	7955
Q1L8K1	7955
F1Q5J6	7955
F1QWX1	7955
F1RE11	7955
F1QH15	7955
E9QC28	7955
F1QL41	7955
E7FEU6	7955
F1QP02	7955
D2CFN3	7955
E7FDV3	7955
E7FEP5	7955
Q7ZW82	7955
E7EZU5	7955
F1QUH1	7955
Q6TNT8	7955
E7FGY0	7955
F1QVS0	7955
B0S536	7955
B0S535	7955
E7F482	7955
A9JTC8	7955
F1R914	7955
F1QSI2	7955
F6TA60	8364
F7D2W6	8364
F6RE00	8364
F7CVN2	8364
F7E9I9	8364
F7ACY8	8364
Q6P4L4	8364
F6QN52	8364
F6U0V4	8364
B1WB71	8364
F6PJU4	8364
F6VY28	8364
Q6P814	8364
Q6P817	8364
F6W6W6	8364
Q28GZ4	8364
F6TQP8	8364
Q94498	44689
E2RR10	9615
E2RJ02	9615
E2RFD3	9615
F1PUE6	9615
F6NL91	7955
A8BBH7	7955
Q6IQQ7	7955
A8BBF7	7955
Q5RI47	7955
F1Q726	7955
Q5RI43	7955
Q1LV51	7955
F1QY29	7955
F1QG51	7955
Q0PZF1	7955
F1QLW6	7955
A8BB94	7955
B0UYH4	7955
F6Y8I7	8364
F6X7D0	8364
Q15465	9606
Q14623	9606
O43323	9606
A7MBM2	9606
P54733	7227
P23573	7227
P02647	9606
H1A1J4	59729
H0Z1B5	59729
H0YW00	59729
H0YU95	59729
B5FZR7	59729
H0ZKH3	59729
H0YXT8	59729
Q28BZ0	8364
F6WUU1	8364
F6XYC1	8364
Q66JI0	8364
F7A4Q7	8364
F6R8D8	8364
A7MC61	8364
F7APF7	8364
L7N391	8364
F6VVR3	8364
F7DHT4	8364
K9J7I5	8364
F7D7A0	8364
K9J847	8364
F7BN18	8364
Q28GC2	8364
A0JP67	8364
Q28G95	8364
F7EJU0	8364
Q6GL46	8364
E7F680	7955
F1QFW4	7955
B8A5K6	7955
A2RRV5	7955
Q4PKP5	7955
D0FH56	7955
F1Q6D8	7955
Q56JH6	7955
F1RDP0	7955
F1QIW9	7955
E7FFW1	7955
Q9R1A0	10116
F1LQC8	10116
P62489	10116
A0JN27	10116
F1LZN9	10116
M0RD95	10116
Q9Z0W2	10116
D4A531	10116
F1LWJ0	10116
D3ZT95	10116
Q8CIR5	10116
D3ZNM4	10116
D4A5A6	10116
O88828	10116
D3ZAQ9	10116
D4A259	10116
G3V7B8	10116
G3V678	10116
D3ZYG3	10116
Q4G005	10116
F1MAS3	10116
B0BNE2	10116
D3ZEI7	10116
D3ZEG9	10116
D3ZTV2	10116
Q6MG20	10116
D3ZS47	10116
D3ZQI0	10116
M0RBH0	10116
Q5EB90	10116
D3ZGF8	10116
Q561R7	10116
Q99PK0	10116
Q4KLL0	10116
G3V8Y5	10116
F1MNJ3	9913
E1B820	9913
F6SIC7	8364
Q0VFD8	8364
Q28HP7	8364
Q5M8J7	8364
F6VLG3	8364
F6PT18	8364
F6V312	8364
Q28J65	8364
Q6P4L2	8364
P49147	9031
E1BWG9	9031
Q13794	9606
P04049	9606
P31946	9606
P10398	9606
P15056	9606
Q15172	9606
Q13362	9606
P62714	9606
P67775	9606
P30154	9606
P30153	9606
Q14738	9606
Q16537	9606
Q15173	9606
P36383	9606
Q9UKL4	9606
Q0P5I0	9913
B3Y9G0	9913
E1B8K0	9913
A4FUE3	9913
G3MX34	9913
E1BPF3	9913
E1BEP4	9913
A7E348	9913
F1MUJ1	9913
E1BJ93	9913
F1MHP8	9913
G3MZF2	9913
G3N0T7	9913
Q0VCX4	9913
E1B9N8	9913
P67964	9031
E1C7C6	9031
R4GIS1	9031
F1NHR2	9031
H0ZKT1	59729
B5G117	59729
E2R5G6	9615
E2RM56	9615
F1PSB1	9615
E2RS61	9615
Q75ZY9	9615
Q9VDJ6	7227
O61730	7227
Q7JQF1	7227
F1QBP9	7955
P40544	559292
P08911	10116
P08483	10116
P08482	10116
O01884	6239
Q0J0W2	39947
Q0D8I0	39947
C9DR08	39947
Q60DJ8	39947
Q2QM38	39947
Q338K5	39947
C7IZ48	39947
Q9XE33	39947
Q75IZ7	39947
Q6H707	39947
Q69J40	39947
Q6ZFM9	39947
Q655V5	39947
Q851D5	39947
Q6YSE9	39947
Q5KQM8	39947
B9FA22	39947
Q852G5	39947
A3AJ24	39947
B9F6T5	39947
C9DR11	39947
B9F3I4	39947
A3BUG3	39947
A3BM06	39947
Q60EQ4	39947
B9F8Z2	39947
Q6Z065	39947
Q5QMG3	39947
A6BLW6	39947
Q0J7P4	39947
Q0D4R9	39947
A6BLW4	39947
Q942Y5	39947
A6BLV2	39947
Q65XK1	39947
Q10P13	39947
Q2QM94	39947
Q5VNF4	39947
Q10EQ4	39947
B0S4T5	39947
A3BAR1	39947
Q10R12	39947
Q2QM93	39947
Q10PK6	39947
Q10PK5	39947
B9F6M3	39947
Q10PK4	39947
Q8GTX8	39947
Q10PK2	39947
Q0DTR1	39947
Q8GTX7	39947
D3ZV15	10116
M0RAK7	10116
Q9JLR6	10116
G3V6K6	10116
Q5HZA2	10116
F1M959	10116
B5DFH3	10116
Q9WTS1	10116
D3Z915	10116
P62803	9913
A5PK61	9913
P68432	9913
A7E320	9913
G3MYD7	9913
Q5E9F8	9913
G3N2B8	9913
F6X7V0	8364
F6X761	8364
L7N2U1	8364
F6S7Z2	8364
F7E277	8364
A4IGM3	8364
F6WHD5	8364
Q95XN1	6239
F6QV45	8364
Q4VA83	8364
A9JSN8	8364
P07327	9606
O70422	10090
Q62311	10090
Q99M46	10090
Q8VD76	10090
E9QAP7	10090
J3QNT2	10090
E9QKD9	10090
Q6PI63	10090
B9EJX5	10090
Q3THK3	10090
Q9D7M8	10090
G5E8Z2	10090
P49135	10090
P61219	10090
Q8K2X8	10090
Q9D0D5	10090
P08775	10090
P61216	10090
E9PWY2	10090
D3YZ20	10090
Q8CFI7	10090
P62915	10090
Q7TPY0	10090
Q9D902	10090
Q5HZG4	10090
Q6NZA9	10090
P62488	10090
Q63871	10090
D6RJL7	10090
Q8C0S6	10090
Q61458	10090
Q99JX1	10090
P62876	10090
Q03147	10090
Q80UW8	10090
Q8K0H5	10090
G3X8R4	10090
Q8VE65	10090
P51949	10090
Q99PM3	10090
F8VPY2	10090
D3YZ19	10090
Q8R0A0	10090
Q923G2	10090
Q80UV9	10090
Q9JIB4	10090
Q80ZM7	10090
P29037	10090
D3Z694	10090
P60898	10090
O08811	10090
F6Y0S3	10090
F6TZK4	10090
F6VBT9	10090
P60904	10090
P63044	10090
P63017	10090
O35633	10090
Q7TPL9	10090
Q6BCX0	10090
P63011	10090
P48320	10090
F6VBV0	10090
O08599	10090
F6VBR4	10090
P63040	10090
P48318	10090
P46096	10090
Q6BCW5	10090
P60879	10090
O35526	10090
V5RLG1	7227
Q8MYV0	7227
Q9VW68	7227
F1NXV6	9031
F1NLP7	9031
Q6Q4G5	6239
G5EFT5	6239
Q20774	6239
Q18688	6239
P09446	6239
Q9U3B7	6239
H0ZLR9	59729
B5FXL7	59729
H0ZRP6	59729
F1PJQ9	9615
J9P1Z7	9615
E2RBY6	9615
F1R0E2	7955
F1Q7T1	7955
E7F3I9	7955
Q6PFU4	7955
Q7ZSZ9	7955
Q52WY2	7955
Q6TH34	7955
O35696	10090
Q64692	10090
P62987	9606
O43318	9606
Q8N5C8	9606
P62979	9606
P0CG48	9606
Q15750	9606
Q9NYJ8	9606
P0CG47	9606
Q9Y4K3	9606
O43187	9606
H0YY89	59729
H0YT73	59729
H0YSE8	59729
H0ZR52	59729
H0ZT29	59729
H0ZXE3	59729
H0ZI60	59729
H0ZBE4	59729
H0Z1M9	59729
H0YVB0	59729
H0ZIM0	59729
H1A0I6	59729
H0YPN2	59729
H0ZVD2	59729
Q9TVK6	44689
Q551C5	44689
Q05B25	8364
P11087	10090
Q01149	10090
P97873	10090
P28301	10090
R4GHR8	9031
F1P158	9031
E1C371	9031
F1NW83	9031
E1C3T7	9031
F1P2Z4	9031
Q9USU1	284812
P26674	284812
Q01279	10090
P01132	10090
P98083	10090
P98083-2	10090
E7F7G0	7955
F1QE69	
Q90Z08	7955
F1QC45	7955
Q1MTE5	7955
Q9BXN2	9606
Q9IAC5	7955
E7F7W2	7955
F1R9A7	7955
Q5XIY6	7955
Q6NWK4	7955
Q6PGV1	7955
F1RDT4	7955
F1Q700	7955
Q6PC35	7955
