ida	idb	pair_id	ida_clean	idb_clean	pair_id_clean	pubid	GO_IPI
Q7BHI8	P32592	P32592_Q7BHI8	Q7BHI8	P32592	P32592_Q7BHI8	9895270	1
Q7BK04	O25990	O25990_Q7BK04	Q7BK04	O25990	O25990_Q7BK04	11196647	1
Q7BK04	O25990	O25990_Q7BK04	Q7BK04	O25990	O25990_Q7BK04	15133060	1
Q7BQ98	Q7BQ99	Q7BQ98_Q7BQ99	Q7BQ98	Q7BQ99	Q7BQ98_Q7BQ99	15075327	1
Q7BQ98	Q7BQ99	Q7BQ98_Q7BQ99	Q7BQ98	Q7BQ99	Q7BQ98_Q7BQ99	7656009	1
Q7BQ99	Q7BQ98	Q7BQ98_Q7BQ99	Q7BQ99	Q7BQ98	Q7BQ98_Q7BQ99	15075327	1
Q7BQ99	Q7BQ98	Q7BQ98_Q7BQ99	Q7BQ99	Q7BQ98	Q7BQ98_Q7BQ99	7656009	1
Q7BSW5	P0ABZ8	P0ABZ8_Q7BSW5	Q7BSW5	P0ABZ8	P0ABZ8_Q7BSW5	19734313	1
Q7BVH7	O84944	O84944_Q7BVH7	Q7BVH7	O84944	O84944_Q7BVH7	15256549	1
Q7CEG3	Q9RPX5	Q7CEG3_Q9RPX5	Q7CEG3	Q9RPX5	Q7CEG3_Q9RPX5	21763312	1
Q7CEG3	Q9RPX5	Q7CEG3_Q9RPX5	Q7CEG3	Q9RPX5	Q7CEG3_Q9RPX5	26071378	1
Q7CEG3	Q7CEG3	Q7CEG3_Q7CEG3	Q7CEG3	Q7CEG3	Q7CEG3_Q7CEG3	19251859	1
Q7CEG3	Q7CEG3	Q7CEG3_Q7CEG3	Q7CEG3	Q7CEG3	Q7CEG3_Q7CEG3	21763312	1
Q7CPS4	H9L4A3	H9L4A3_Q7CPS4	Q7CPS4	H9L4A3	H9L4A3_Q7CPS4	23302685	1
Q7CQD4	P60953	P60953_Q7CQD4	Q7CQD4	P60953	P60953_Q7CQD4	21435037	1
Q7CUN4	A9CGF9	A9CGF9_Q7CUN4	Q7CUN4	A9CGF9	A9CGF9_Q7CUN4	19395482	1
Q7D756	Q79FE1	Q79FE1_Q7D756	Q7D756	Q79FE1	Q79FE1_Q7D756	16458305	1
Q7D8M9	O60603	O60603_Q7D8M9	Q7D8M9	O60603	O60603_Q7D8M9	19880448	1
Q7DB65	Q7DB79	Q7DB65_Q7DB79	Q7DB65	Q7DB79	Q7DB65_Q7DB79	18673458	1
Q7DB65	Q7DB79	Q7DB65_Q7DB79	Q7DB65	Q7DB79	Q7DB65_Q7DB79	20833800	1
Q7DB74	O15085	O15085_Q7DB74	Q7DB74	O15085	O15085_Q7DB74	20300064	1
Q7DB74	Q92888	Q7DB74_Q92888	Q7DB74	Q92888	Q7DB74_Q92888	20300064	1
Q7DB77	P58233	P58233_Q7DB77	Q7DB77	P58233	P58233_Q7DB77	18673458	1
Q7DB77	Q7DB79	Q7DB77_Q7DB79	Q7DB77	Q7DB79	Q7DB77_Q7DB79	18673458	1
Q7DB77	P29350	P29350_Q7DB77	Q7DB77	P29350	P29350_Q7DB77	23001144	1
Q7DB77	O43924	O43924_Q7DB77	Q7DB77	O43924	O43924_Q7DB77	25519916	1
Q7DB77	O75716	O75716_Q7DB77	Q7DB77	O75716	O75716_Q7DB77	25519916	1
Q7DB77	P37235	P37235_Q7DB77	Q7DB77	P37235	P37235_Q7DB77	25519916	1
Q7DB77	P49407	P49407_Q7DB77	Q7DB77	P49407	P49407_Q7DB77	25519916	1
Q7DB77	P61601	P61601_Q7DB77	Q7DB77	P61601	P61601_Q7DB77	25519916	1
Q7DB77	Q9UHR4	Q7DB77_Q9UHR4	Q7DB77	Q9UHR4	Q7DB77_Q9UHR4	25519916	1
Q7DB77	Q9UM19	Q7DB77_Q9UM19	Q7DB77	Q9UM19	Q7DB77_Q9UM19	25519916	1
Q7DB77	Q9UQB8	Q7DB77_Q9UQB8	Q7DB77	Q9UQB8	Q7DB77_Q9UQB8	25519916	1
Q7DB79	Q7DB65	Q7DB65_Q7DB79	Q7DB79	Q7DB65	Q7DB65_Q7DB79	18673458	1
Q7DB79	Q7DB77	Q7DB77_Q7DB79	Q7DB79	Q7DB77	Q7DB77_Q7DB79	18673458	1
Q7DB79	Q7DB65	Q7DB65_Q7DB79	Q7DB79	Q7DB65	Q7DB65_Q7DB79	20833800	1
Q7DM06	F4KCL7	F4KCL7_Q7DM06	Q7DM06	F4KCL7	F4KCL7_Q7DM06	17981999	1
Q7DM06	O64471	O64471_Q7DM06	Q7DM06	O64471	O64471_Q7DM06	17981999	1
Q7DM06	P82805	P82805_Q7DM06	Q7DM06	P82805	P82805_Q7DM06	17981999	1
Q7F1M0	Q75IP6	Q75IP6_Q7F1M0	Q7F1M0	Q75IP6	Q75IP6_Q7F1M0	19923234	1
Q7FAD5	Q7XK25	Q7FAD5_Q7XK25	Q7FAD5	Q7XK25	Q7FAD5_Q7XK25	23943860	1
Q7FAY6	Q6Z4G3	Q6Z4G3_Q7FAY6	Q7FAY6	Q6Z4G3	Q6Z4G3_Q7FAY6	17182701	1
Q7FAY6	Q8H8T0	Q7FAY6_Q8H8T0	Q7FAY6	Q8H8T0	Q7FAY6_Q8H8T0	17182701	1
Q7G7J6	Q852L0	Q7G7J6_Q852L0	Q7G7J6	Q852L0	Q7G7J6_Q852L0	20400938	1
Q7JPS0	FBgn0016978	FBgn0016978_Q7JPS0	Q7JPS0	FBgn0016978	FBgn0016978_Q7JPS0	11545738	1
Q7K6A0	PF3D7_0903200	PF3D7_0903200_Q7K6A0	Q7K6A0	PF3D7_0903200	PF3D7_0903200_Q7K6A0	22188458	1
Q7KQK5	PF3D7_1116000	PF3D7_1116000_Q7KQK5	Q7KQK5	PF3D7_1116000	PF3D7_1116000_Q7KQK5	16835460	1
Q7KQK5	PF3D7_1452000	PF3D7_1452000_Q7KQK5	Q7KQK5	PF3D7_1452000	PF3D7_1452000_Q7KQK5	22737069	1
Q7KQK7	Q8I629	Q7KQK7_Q8I629	Q7KQK7	Q8I629	Q7KQK7_Q8I629	17064692	1
Q7KQL1	PF3D7_0308600	PF3D7_0308600_Q7KQL1	Q7KQL1	PF3D7_0308600	PF3D7_0308600_Q7KQL1	21530591	1
Q7MBY2	Q7MIS6	Q7MBY2_Q7MIS6	Q7MBY2	Q7MIS6	Q7MBY2_Q7MIS6	20971110	1
Q7MBY8	Q7MBY8	Q7MBY8_Q7MBY8	Q7MBY8	Q7MBY8	Q7MBY8_Q7MBY8	23311896	1
Q7MIS6	Q7MBY2	Q7MBY2_Q7MIS6	Q7MIS6	Q7MBY2	Q7MBY2_Q7MIS6	20971110	1
Q7NP59	Q7NP59	Q7NP59_Q7NP59	Q7NP59	Q7NP59	Q7NP59_Q7NP59	23313943	1
Q7NWG4	Q7NWG4	Q7NWG4_Q7NWG4	Q7NWG4	Q7NWG4	Q7NWG4_Q7NWG4	22268978	1
Q7SID2	Q7SID3	Q7SID2_Q7SID3	Q7SID2	Q7SID3	Q7SID2_Q7SID3	11700034	1
Q7SID2	Q7SID3	Q7SID2_Q7SID3	Q7SID2	Q7SID3	Q7SID2_Q7SID3	14717710	1
Q7SID3	Q7SID2	Q7SID2_Q7SID3	Q7SID3	Q7SID2	Q7SID2_Q7SID3	11700034	1
Q7SID3	Q7SID2	Q7SID2_Q7SID3	Q7SID3	Q7SID2	Q7SID2_Q7SID3	14717710	1
Q7SIF6	O18473	O18473_Q7SIF6	Q7SIF6	O18473	O18473_Q7SIF6	14595375	1
Q7SZL5	Q6DE08	Q6DE08_Q7SZL5	Q7SZL5	Q6DE08	Q6DE08_Q7SZL5	12919681	1
Q7SZN0	Q56VR3	Q56VR3_Q7SZN0	Q7SZN0	Q56VR3	Q56VR3_Q7SZN0	12362232	1
Q7SZT9	Q8JGN5	Q7SZT9_Q8JGN5	Q7SZT9	Q8JGN5	Q7SZT9_Q8JGN5	16322459	1
Q7T0N9	Q8AVG7	Q7T0N9_Q8AVG7	Q7T0N9	Q8AVG7	Q7T0N9_Q8AVG7	22713866	1
Q7T0S3	O35161	O35161_Q7T0S3	Q7T0S3	O35161	O35161_Q7T0S3	23292348	1
Q7T0S3	Q9R0M0	Q7T0S3_Q9R0M0	Q7T0S3	Q9R0M0	Q7T0S3_Q9R0M0	23292348	1
Q7T103	Q9YH70	Q7T103_Q9YH70	Q7T103	Q9YH70	Q7T103_Q9YH70	15292233	1
Q7T103	P87377	P87377_Q7T103	Q7T103	P87377	P87377_Q7T103	17541407	1
Q7T103	Q90ZB6	Q7T103_Q90ZB6	Q7T103	Q90ZB6	Q7T103_Q90ZB6	17541407	1
Q7T103	B7ZQJ9	B7ZQJ9_Q7T103	Q7T103	B7ZQJ9	B7ZQJ9_Q7T103	18922797	1
Q7T103	P70062	P70062_Q7T103	Q7T103	P70062	P70062_Q7T103	17541407	1
Q7T103	O75593	O75593_Q7T103	Q7T103	O75593	O75593_Q7T103	18922797	1
Q7T2V3	Q9PW62	Q7T2V3_Q9PW62	Q7T2V3	Q9PW62	Q7T2V3_Q9PW62	12753919	1
Q7T2V3	A5PKP9	A5PKP9_Q7T2V3	Q7T2V3	A5PKP9	A5PKP9_Q7T2V3	18021256	1
Q7T2X6	P70041	P70041_Q7T2X6	Q7T2X6	P70041	P70041_Q7T2X6	12885561	1
Q7T2X6	Q91619	Q7T2X6_Q91619	Q7T2X6	Q91619	Q7T2X6_Q91619	12885561	1
Q7T6V0	Q7T6V0	Q7T6V0_Q7T6V0	Q7T6V0	Q7T6V0	Q7T6V0_Q7T6V0	17316630	1
Q7TDY3	P05981	P05981_Q7TDY3	Q7TDY3	P05981	P05981_Q7TDY3	15614436	1
Q7WUF6	A1C3L5	A1C3L5_Q7WUF6	Q7WUF6	A1C3L5	A1C3L5_Q7WUF6	21965576	1
Q7WUF6	A1C3L7	A1C3L7_Q7WUF6	Q7WUF6	A1C3L7	A1C3L7_Q7WUF6	21965576	1
Q7WUF6	Q7WWK0	Q7WUF6_Q7WWK0	Q7WUF6	Q7WWK0	Q7WUF6_Q7WWK0	21965576	1
Q7WWK0	A1C3L7	A1C3L7_Q7WWK0	Q7WWK0	A1C3L7	A1C3L7_Q7WWK0	21965576	1
Q7WWK0	Q7WUF6	Q7WUF6_Q7WWK0	Q7WWK0	Q7WUF6	Q7WUF6_Q7WWK0	21965576	1
Q7WY62	P16497	P16497_Q7WY62	Q7WY62	P16497	P16497_Q7WY62	19040634	1
Q7X506	Q7X506	Q7X506_Q7X506	Q7X506	Q7X506	Q7X506_Q7X506	17346714	1
Q7X5P3	Q5G3N9	Q5G3N9_Q7X5P3	Q7X5P3	Q5G3N9	Q5G3N9_Q7X5P3	18326569	1
Q7X5P3	Q5G3P5	Q5G3P5_Q7X5P3	Q7X5P3	Q5G3P5	Q5G3P5_Q7X5P3	22636769	1
Q7X742	Q7XR02	Q7X742_Q7XR02	Q7X742	Q7XR02	Q7X742_Q7XR02	20009022	1
Q7X7S8	Q0DJ33	Q0DJ33_Q7X7S8	Q7X7S8	Q0DJ33	Q0DJ33_Q7X7S8	25728666	1
Q7X8R0	Q6YUS3	Q6YUS3_Q7X8R0	Q7X8R0	Q6YUS3	Q6YUS3_Q7X8R0	23385589	1
Q7X993	Q75HA6	Q75HA6_Q7X993	Q7X993	Q75HA6	Q75HA6_Q7X993	24919709	1
Q7X993	Q9FDY4	Q7X993_Q9FDY4	Q7X993	Q9FDY4	Q7X993_Q9FDY4	24919709	1
Q7XA07	Q9SMH5	Q7XA07_Q9SMH5	Q7XA07	Q9SMH5	Q7XA07_Q9SMH5	12802074	1
Q7XD82	Q7XQR9	Q7XD82_Q7XQR9	Q7XD82	Q7XQR9	Q7XD82_Q7XQR9	17182003	1
Q7XEZ1	Q75KV9	Q75KV9_Q7XEZ1	Q7XEZ1	Q75KV9	Q75KV9_Q7XEZ1	21332845	1
Q7XEZ1	Q60EH4	Q60EH4_Q7XEZ1	Q7XEZ1	Q60EH4	Q60EH4_Q7XEZ1	23320078	1
Q7XEZ1	Q6Y9P5	Q6Y9P5_Q7XEZ1	Q7XEZ1	Q6Y9P5	Q6Y9P5_Q7XEZ1	23320078	1
Q7XEZ1	Q84QA7	Q7XEZ1_Q84QA7	Q7XEZ1	Q84QA7	Q7XEZ1_Q84QA7	23320078	1
Q7XHZ0	Q7XHZ0	Q7XHZ0_Q7XHZ0	Q7XHZ0	Q7XHZ0	Q7XHZ0_Q7XHZ0	21729241	1
Q7XI96	Q6ZKC0	Q6ZKC0_Q7XI96	Q7XI96	Q6ZKC0	Q6ZKC0_Q7XI96	17699623	1
Q7XJ80	Q9SUR9	Q7XJ80_Q9SUR9	Q7XJ80	Q9SUR9	Q7XJ80_Q9SUR9	18818696	1
Q7XK25	Q75RY2	Q75RY2_Q7XK25	Q7XK25	Q75RY2	Q75RY2_Q7XK25	23943860	1
Q7XK25	Q7FAD5	Q7FAD5_Q7XK25	Q7XK25	Q7FAD5	Q7FAD5_Q7XK25	23943860	1
Q7XPM8	Q336P5	Q336P5_Q7XPM8	Q7XPM8	Q336P5	Q336P5_Q7XPM8	24647160	1
Q7XPM8	Q60EH4	Q60EH4_Q7XPM8	Q7XPM8	Q60EH4	Q60EH4_Q7XPM8	24647160	1
Q7XQR9	Q7XD82	Q7XD82_Q7XQR9	Q7XQR9	Q7XD82	Q7XD82_Q7XQR9	17182003	1
Q7XR02	Q7X742	Q7X742_Q7XR02	Q7XR02	Q7X742	Q7X742_Q7XR02	20009022	1
Q7XTV7	Q69K55	Q69K55_Q7XTV7	Q7XTV7	Q69K55	Q69K55_Q7XTV7	19543273	1
Q7XV97	Q60EH4	Q60EH4_Q7XV97	Q7XV97	Q60EH4	Q60EH4_Q7XV97	23320078	1
Q7XV97	Q84QA7	Q7XV97_Q84QA7	Q7XV97	Q84QA7	Q7XV97_Q84QA7	23320078	1
Q7Y0Q9	Q7Y0Q9	Q7Y0Q9_Q7Y0Q9	Q7Y0Q9	Q7Y0Q9	Q7Y0Q9_Q7Y0Q9	23241243	1
Q7YQK3	Q7YQK4	Q7YQK3_Q7YQK4	Q7YQK3	Q7YQK4	Q7YQK3_Q7YQK4	16125134	1
Q7YQK4	Q7YQK3	Q7YQK3_Q7YQK4	Q7YQK4	Q7YQK3	Q7YQK3_Q7YQK4	16125134	1
Q7ZT01	Q7ZT48	Q7ZT01_Q7ZT48	Q7ZT01	Q7ZT48	Q7ZT01_Q7ZT48	12730133	1
Q7ZT46	Q7ZT48	Q7ZT46_Q7ZT48	Q7ZT46	Q7ZT48	Q7ZT46_Q7ZT48	12730133	1
Q7ZT47	Q7ZT48	Q7ZT47_Q7ZT48	Q7ZT47	Q7ZT48	Q7ZT47_Q7ZT48	12730133	1
Q7ZT48	Q7ZT01	Q7ZT01_Q7ZT48	Q7ZT48	Q7ZT01	Q7ZT01_Q7ZT48	12730133	1
Q7ZT48	Q7ZT46	Q7ZT46_Q7ZT48	Q7ZT48	Q7ZT46	Q7ZT46_Q7ZT48	12730133	1
Q7ZT48	Q7ZT47	Q7ZT47_Q7ZT48	Q7ZT48	Q7ZT47	Q7ZT47_Q7ZT48	12730133	1
Q7ZW57	Q9I8A3	Q7ZW57_Q9I8A3	Q7ZW57	Q9I8A3	Q7ZW57_Q9I8A3	14648848	1
Q7ZX64	Q6DEB4	Q6DEB4_Q7ZX64	Q7ZX64	Q6DEB4	Q6DEB4_Q7ZX64	21164013	1
Q7ZX64	Q7ZXH9	Q7ZX64_Q7ZXH9	Q7ZX64	Q7ZXH9	Q7ZX64_Q7ZXH9	21164013	1
Q7ZX67	Q5XHF6	Q5XHF6_Q7ZX67	Q7ZX67	Q5XHF6	Q5XHF6_Q7ZX67	17627283	1
Q7ZXB1	P49739	P49739_Q7ZXB1	Q7ZXB1	P49739	P49739_Q7ZXB1	8816774	1
Q7ZXH9	Q6NTJ3	Q6NTJ3_Q7ZXH9	Q7ZXH9	Q6NTJ3	Q6NTJ3_Q7ZXH9	21164013	1
Q7ZXH9	Q6NTJ3	Q6NTJ3_Q7ZXH9	Q7ZXH9	Q6NTJ3	Q6NTJ3_Q7ZXH9	21164014	1
Q7ZXH9	Q7ZX64	Q7ZX64_Q7ZXH9	Q7ZXH9	Q7ZX64	Q7ZX64_Q7ZXH9	21164013	1
Q7ZXV8	Q9YGY3	Q7ZXV8_Q9YGY3	Q7ZXV8	Q9YGY3	Q7ZXV8_Q9YGY3	24462186	1
Q7ZY18	P49739	P49739_Q7ZY18	Q7ZY18	P49739	P49739_Q7ZY18	9512418	1
Q7ZY18	Q91876	Q7ZY18_Q91876	Q7ZY18	Q91876	Q7ZY18_Q91876	9512418	1
Q7ZY81	P13350	P13350_Q7ZY81	Q7ZY81	P13350	P13350_Q7ZY81	7622566	1
Q7ZY81	P13351	P13351_Q7ZY81	Q7ZY81	P13351	P13351_Q7ZY81	7622566	1
Q7ZY81	P24869	P24869_Q7ZY81	Q7ZY81	P24869	P24869_Q7ZY81	7622566	1
Q7ZY81	P15308	P15308_Q7ZY81	Q7ZY81	P15308	P15308_Q7ZY81	15928086	1
Q7ZYB4	Q98SP8	Q7ZYB4_Q98SP8	Q7ZYB4	Q98SP8	Q7ZYB4_Q98SP8	15713657	1
Q7ZYE9	P26599	P26599_Q7ZYE9	Q7ZYE9	P26599	P26599_Q7ZYE9	16373488	1
Q7ZYF2	Q5FWP4	Q5FWP4_Q7ZYF2	Q7ZYF2	Q5FWP4	Q5FWP4_Q7ZYF2	18504434	1
Q7ZYP6	Q91876	Q7ZYP6_Q91876	Q7ZYP6	Q91876	Q7ZYP6_Q91876	21196493	1
Q7ZYV9	A8KBF3	A8KBF3_Q7ZYV9	Q7ZYV9	A8KBF3	A8KBF3_Q7ZYV9	19713941	1
Q7ZZH7	Q98TA5	Q7ZZH7_Q98TA5	Q7ZZH7	Q98TA5	Q7ZZH7_Q98TA5	16826239	1
Q7ZZY7	P52297	P52297_Q7ZZY7	Q7ZZY7	P52297	P52297_Q7ZZY7	15851029	1
Q800K6	Q9YHZ6	Q800K6_Q9YHZ6	Q800K6	Q9YHZ6	Q800K6_Q9YHZ6	12743046	1
Q800K6	Q33DM4	Q33DM4_Q800K6	Q800K6	Q33DM4	Q33DM4_Q800K6	16782873	1
Q800K6	D3IUT5	D3IUT5_Q800K6	Q800K6	D3IUT5	D3IUT5_Q800K6	20116089	1
Q800K6	D3YN49	D3YN49_Q800K6	Q800K6	D3YN49	D3YN49_Q800K6	20383140	1
Q800K6	Q9DE14	Q800K6_Q9DE14	Q800K6	Q9DE14	Q800K6_Q9DE14	16530042	1
Q800Q2	Q86YN6	Q800Q2_Q86YN6	Q800Q2	Q86YN6	Q800Q2_Q86YN6	11854298	1
Q800X4	Q91619	Q800X4_Q91619	Q800X4	Q91619	Q800X4_Q91619	17239842	1
Q800X4	Q9YGV1	Q800X4_Q9YGV1	Q800X4	Q9YGV1	Q800X4_Q9YGV1	17239842	1
Q800Y7	G1N8Y5	G1N8Y5_Q800Y7	Q800Y7	G1N8Y5	G1N8Y5_Q800Y7	25930730	1
Q800Y7	Q5GMQ7	Q5GMQ7_Q800Y7	Q800Y7	Q5GMQ7	Q5GMQ7_Q800Y7	25930730	1
Q804H7	O13024	O13024_Q804H7	Q804H7	O13024	O13024_Q804H7	17199039	1
Q804H7	Q3KPK4	Q3KPK4_Q804H7	Q804H7	Q3KPK4	Q3KPK4_Q804H7	17199039	1
Q804H7	Q4V7H8	Q4V7H8_Q804H7	Q804H7	Q4V7H8	Q4V7H8_Q804H7	17199039	1
Q804H7	Q6DE08	Q6DE08_Q804H7	Q804H7	Q6DE08	Q6DE08_Q804H7	17199039	1
Q804H7	Q8JGN5	Q804H7_Q8JGN5	Q804H7	Q8JGN5	Q804H7_Q8JGN5	17199039	1
Q804H7	P28700	P28700_Q804H7	Q804H7	P28700	P28700_Q804H7	12535669	1
Q80901	O15111	O15111_Q80901	Q80901	O15111	O15111_Q80901	22776252	1
Q80936	P14712	P14712_Q80936	Q80936	P14712	P14712_Q80936	16332538	1
Q80IW4	Q9DGW5	Q80IW4_Q9DGW5	Q80IW4	Q9DGW5	Q80IW4_Q9DGW5	17622612	1
Q80IW4	Q80IW5	Q80IW4_Q80IW5	Q80IW4	Q80IW5	Q80IW4_Q80IW5	17622612	1
Q80IW5	Q80IW4	Q80IW4_Q80IW5	Q80IW5	Q80IW4	Q80IW4_Q80IW5	17622612	1
Q80IW5	EH286013	EH286013_Q80IW5	Q80IW5	EH286013	EH286013_Q80IW5	17622612	1
Q80IW5	Q9DGW5	Q80IW5_Q9DGW5	Q80IW5	Q9DGW5	Q80IW5_Q9DGW5	17622612	1
Q83153	H2A1E8	H2A1E8_Q83153	Q83153	H2A1E8	H2A1E8_Q83153	19730696	1
Q83419	Q5PPB8	Q5PPB8_Q83419	Q83419	Q5PPB8	Q5PPB8_Q83419	17715218	1
Q83730	Q13616	Q13616_Q83730	Q83730	Q13616	Q13616_Q83730	16051867	1
Q83UM2	P31697	P31697_Q83UM2	Q83UM2	P31697	P31697_Q83UM2	16767077	1
Q83WB2	G3LTY8	G3LTY8_Q83WB2	Q83WB2	G3LTY8	G3LTY8_Q83WB2	21953460	1
Q83WB2	G3LTY9	G3LTY9_Q83WB2	Q83WB2	G3LTY9	G3LTY9_Q83WB2	21953460	1
Q846V4	P00734	P00734_Q846V4	Q846V4	P00734	P00734_Q846V4	16230339	1
Q846V4	P00734	P00734_Q846V4	Q846V4	P00734	P00734_Q846V4	16230340	1
Q84940	O95786	O95786_Q84940	Q84940	O95786	O95786_Q84940	22152002	1
Q84QA7	Q7XEZ1	Q7XEZ1_Q84QA7	Q84QA7	Q7XEZ1	Q7XEZ1_Q84QA7	23320078	1
Q84QA7	Q7XV97	Q7XV97_Q84QA7	Q84QA7	Q7XV97	Q7XV97_Q84QA7	23320078	1
Q84QA7	Q8GRS2	Q84QA7_Q8GRS2	Q84QA7	Q8GRS2	Q84QA7_Q8GRS2	23320078	1
Q84QD9	Q6JE37	Q6JE37_Q84QD9	Q84QD9	Q6JE37	Q6JE37_Q84QD9	16831430	1
Q84R94	Q75KV9	Q75KV9_Q84R94	Q84R94	Q75KV9	Q75KV9_Q84R94	21332845	1
Q84R94	Q60EH4	Q60EH4_Q84R94	Q84R94	Q60EH4	Q60EH4_Q84R94	23320078	1
Q84R94	Q6Y9P5	Q6Y9P5_Q84R94	Q84R94	Q6Y9P5	Q6Y9P5_Q84R94	23320078	1
Q84RL7	Q41870	Q41870_Q84RL7	Q84RL7	Q41870	Q41870_Q84RL7	17636130	1
Q84RL7	Q9ATN0	Q84RL7_Q9ATN0	Q84RL7	Q9ATN0	Q84RL7_Q9ATN0	17636130	1
Q84RL7	Q9XF59	Q84RL7_Q9XF59	Q84RL7	Q9XF59	Q84RL7_Q9XF59	17636130	1
Q84T68	Q84T68	Q84T68_Q84T68	Q84T68	Q84T68	Q84T68_Q84T68	20660080	1
Q84T94	Q1MX30	Q1MX30_Q84T94	Q84T94	Q1MX30	Q1MX30_Q84T94	20118235	1
Q84XC0	Q8L7F6	Q84XC0_Q8L7F6	Q84XC0	Q8L7F6	Q84XC0_Q8L7F6	16478466	1
Q85041	Q8QXN7	Q85041_Q8QXN7	Q85041	Q8QXN7	Q85041_Q8QXN7	12134026	1
Q852L0	Q7G7J6	Q7G7J6_Q852L0	Q852L0	Q7G7J6	Q7G7J6_Q852L0	20400938	1
Q85439	Q10CE4	Q10CE4_Q85439	Q85439	Q10CE4	Q10CE4_Q85439	17174956	1
Q85449	O22544	O22544_Q85449	Q85449	O22544	O22544_Q85449	17174956	1
Q85601	Q8N448	Q85601_Q8N448	Q85601	Q8N448	Q85601_Q8N448	22458338	1
Q85601	Q96FJ2	Q85601_Q96FJ2	Q85601	Q96FJ2	Q85601_Q96FJ2	22458338	1
Q85601	Q9GZT8	Q85601_Q9GZT8	Q85601	Q9GZT8	Q85601_Q9GZT8	22458338	1
Q86500	Q96BM9	Q86500_Q96BM9	Q86500	Q96BM9	Q86500_Q96BM9	24955142	1
Q86500	P06400	P06400_Q86500	Q86500	P06400	P06400_Q86500	9608663	1
Q865P3	Q8CIW6	Q865P3_Q8CIW6	Q865P3	Q8CIW6	Q865P3_Q8CIW6	16141316	1
Q86BW2	A4F2K9	A4F2K9_Q86BW2	Q86BW2	A4F2K9	A4F2K9_Q86BW2	17376595	1
Q87041	Q8TCT6	Q87041_Q8TCT6	Q87041	Q8TCT6	Q87041_Q8TCT6	2313285	1
Q87041	Q8TCT7	Q87041_Q8TCT7	Q87041	Q8TCT7	Q87041_Q8TCT7	2313285	1
Q87066	O92611	O92611_Q87066	Q87066	O92611	O92611_Q87066	12054518	1
Q87WF2	Q87WF4	Q87WF2_Q87WF4	Q87WF2	Q87WF4	Q87WF2_Q87WF4	15632444	1
Q87WF4	Q87WF2	Q87WF2_Q87WF4	Q87WF4	Q87WF2	Q87WF2_Q87WF4	15632444	1
Q87Y16	C0LGT6	C0LGT6_Q87Y16	Q87Y16	C0LGT6	C0LGT6_Q87Y16	18158241	1
Q87Y16	Q40234	Q40234_Q87Y16	Q87Y16	Q40234	Q40234_Q87Y16	18158241	1
Q87Y16	Q9FL28	Q87Y16_Q9FL28	Q87Y16	Q9FL28	Q87Y16_Q9FL28	18158241	1
Q887D0	F4IXW2	F4IXW2_Q887D0	Q887D0	F4IXW2	F4IXW2_Q887D0	16840699	1
Q88A90	Q8GYN5	Q88A90_Q8GYN5	Q88A90	Q8GYN5	Q88A90_Q8GYN5	20133879	1
Q88A91	Q03250	Q03250_Q88A91	Q88A91	Q03250	Q03250_Q88A91	23395902	1
Q88HH7	Q88HH7	Q88HH7_Q88HH7	Q88HH7	Q88HH7	Q88HH7_Q88HH7	20581202	1
Q88NW9	Q88NW9	Q88NW9_Q88NW9	Q88NW9	Q88NW9	Q88NW9_Q88NW9	26278368	1
Q88RA3	Q88RA3	Q88RA3_Q88RA3	Q88RA3	Q88RA3	Q88RA3_Q88RA3	22221834	1
Q89582	A5PJP2	A5PJP2_Q89582	Q89582	A5PJP2	A5PJP2_Q89582	16352405	1
Q89582	E1B705	E1B705_Q89582	Q89582	E1B705	E1B705_Q89582	16352405	1
Q89582	E1BHE1	E1BHE1_Q89582	Q89582	E1BHE1	E1BHE1_Q89582	16352405	1
Q89582	F1MQ85	F1MQ85_Q89582	Q89582	F1MQ85	F1MQ85_Q89582	16352405	1
Q89582	F6RA30	F6RA30_Q89582	Q89582	F6RA30	F6RA30_Q89582	16352405	1
Q89582	Q0VD32	Q0VD32_Q89582	Q89582	Q0VD32	Q0VD32_Q89582	16352405	1
Q89582	Q3ZBY5	Q3ZBY5_Q89582	Q89582	Q3ZBY5	Q3ZBY5_Q89582	16352405	1
Q89933	P03422	P03422_Q89933	Q89933	P03422	P03422_Q89933	19275899	1
Q89VB6	P43221	P43221_Q89VB6	Q89VB6	P43221	P43221_Q89VB6	23123159	1
Q89YQ8	Q89YQ8	Q89YQ8_Q89YQ8	Q89YQ8	Q89YQ8	Q89YQ8_Q89YQ8	24995510	1
Q8A3A5	Q8A3A5	Q8A3A5_Q8A3A5	Q8A3A5	Q8A3A5	Q8A3A5_Q8A3A5	24995510	1
Q8AV13	Q9DED4	Q8AV13_Q9DED4	Q8AV13	Q9DED4	Q8AV13_Q9DED4	12466543	1
Q8AV13	A0A8M2	A0A8M2_Q8AV13	Q8AV13	A0A8M2	A0A8M2_Q8AV13	17074753	1
Q8AV66	Q25QX6	Q25QX6_Q8AV66	Q8AV66	Q25QX6	Q25QX6_Q8AV66	17577580	1
Q8AV66	P49011	P49011_Q8AV66	Q8AV66	P49011	P49011_Q8AV66	11737146	1
Q8AV69	Q9YHC5	Q8AV69_Q9YHC5	Q8AV69	Q9YHC5	Q8AV69_Q9YHC5	20823067	1
